timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
2884410108,6946842,6684698,0,0,0,0,0,799.6456,667.13495,1599.641,2001.4034,4.127492,0.12964019,0.0059549753,0.039807245,0.102341294,-10.045295,-0.05001081,0.015685631,0.017841889,8.656137,7.5621448,35.868015,0.0032038186,0.0045008548,0.0018163205,40.75,nan
2885448744,6946842,6684698,0,0,0,0,0,799.6456,667.13495,1599.641,2001.4034,4.3770313,0.11895772,0.0052823215,0.14566095,-0.1116334,-9.794591,-0.009092409,0.07711867,-0.0049012927,17.510752,14.96358,24.79849,0.014071175,0.010544759,0.0009787383,40.75,nan
2886429099,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,5.0085235,0.13602033,0.05469603,0.25087196,0.17229588,-9.371674,0.06915086,0.049240574,-0.61612356,17.499292,27.241789,34.238644,0.024471713,0.009623155,0.00206377,40.75,nan
2887466298,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.776391,0.14655064,0.09653552,0.30266345,-0.06340358,-9.899972,-0.074314855,-0.0045857127,-0.7254249,42.22186,13.781874,45.232956,0.01385598,0.021830104,0.0012266478,40.75,nan
2888499095,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.358862,0.1292543,0.0917671,-0.059164684,0.22044681,-10.122331,-0.028267886,-0.040345695,-0.75565135,19.665567,14.717653,51.476154,0.011345637,0.009418048,0.0009475401,40.75,nan
2889423979,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.1639256,0.12892231,0.08750636,-0.16975638,0.25742906,-9.790788,0.020616304,-0.0010758636,-0.6772856,16.007315,13.066379,34.844746,0.012536995,0.0067505394,0.001653997,40.75,nan
2890446141,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.192547,0.11902112,0.05430628,-0.34018612,0.17366195,-10.026088,-0.044095498,0.019702014,-0.2066989,23.83475,8.956261,40.248913,0.0042628567,0.01501973,0.002523962,40.75,nan
2891478945,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.0825405,0.113429815,0.01570488,-0.32333344,0.08900093,-9.593139,-0.06699163,0.09091257,-0.025551341,28.384151,12.366239,40.6803,0.011768867,0.017242303,0.00055078755,40.75,nan
2892502697,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.553542,0.107992105,0.008809549,-0.37584105,0.27592424,-9.994059,-0.05672401,-0.08243344,-0.03209573,29.547821,11.65984,63.13383,0.010859184,0.018109016,0.00074017147,40.69219,nan
2893421611,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,5.0589185,0.13563225,0.009925424,-0.29870546,0.0054951007,-9.491109,0.10142838,-0.052355204,0.013503491,16.144384,21.7892,34.166233,0.021152465,0.009342283,0.00064927153,40.625,nan
2894437851,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.774105,0.12620026,0.007243943,-0.45842114,0.17236082,-10.067308,-0.00017754559,-0.03241954,-0.012047633,25.329557,12.821637,52.9595,0.010550747,0.016856965,0.00047547743,40.625,nan
2895464756,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.4557767,0.1169927,0.0060579143,-0.36230385,0.002818759,-9.827159,-0.009503538,0.055975705,0.024792053,17.233358,13.362055,34.553043,0.0102573745,0.010730557,0.0008185618,40.614826,nan
2896498911,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.719236,0.11852333,0.006175878,-0.19505267,0.05427352,-10.019781,-0.007462231,0.020944823,-0.020622008,25.44067,10.130334,35.907192,0.0063817413,0.015170831,0.0004705486,40.45156,nan
2897423697,6946842,6684698,0,0,0,0,0,799.6375,667.13495,1599.275,2001.4034,4.2232304,0.119353905,0.0045108236,-0.11011182,0.01529509,-9.977795,-0.0016638433,0.0152485,0.012387501,25.34339,12.56065,45.353825,0.008420224,0.013702159,0.0007436521,40.375,nan
2898405864,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,4.5705295,0.1308023,0.011693262,0.10893617,0.6581062,-9.673323,0.10148418,0.09761372,0.50408304,10.060089,11.882866,28.258755,0.007298801,0.0027949444,0.00040527558,40.375,nan
2899433619,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,4.2324476,0.112600215,0.07967471,-0.13178562,0.033652276,-9.835334,-0.29520684,0.01821242,0.7064351,20.225166,17.82961,35.20944,0.014842364,0.013333572,0.00093911425,40.375,nan
2900463496,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,3.7230067,0.0989478,0.07345962,-0.12746961,0.1837081,-9.485561,0.0024290073,-0.08869483,0.8273913,10.249016,7.740621,17.011658,0.005112642,0.005135652,0.00048135626,40.375,nan
2901502259,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,4.342893,0.122816466,0.08998063,0.12969406,0.15846622,-10.697361,0.058086503,-0.08429891,0.7169821,21.432783,17.894215,56.24548,0.019449411,0.011504355,0.0010970919,40.375,nan
2902438982,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,4.6978016,0.13547708,0.10024507,0.06554133,-0.16323724,-10.021824,-0.011318433,0.0047394414,0.5646938,19.213818,12.264245,32.131863,0.00749279,0.010448416,0.01212045,40.375,nan
2903477683,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,3.6034858,0.099556796,0.030945292,-0.14583713,0.09841467,-9.718106,0.0034170803,-0.016241426,-0.025813362,10.388639,10.380977,19.500902,0.009144511,0.005801065,0.0015937405,40.5,nan
2904402564,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,2.8979661,0.08902,0.012115719,0.0012793895,0.083553895,-9.559847,-0.03158509,0.044113774,0.022595437,6.16685,6.0340395,12.467261,0.0037513766,0.0036915806,0.0008419077,40.5,nan
2905442798,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,2.6523015,0.08299801,0.006609323,-0.06220052,0.012726115,-9.843667,-0.053475287,0.019756708,-0.042620435,6.9936657,6.1147203,9.667671,0.0070525394,0.004126339,0.00039783778,40.5,nan
2906495033,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,2.8538742,0.08135269,0.008211052,0.008821654,-0.6329147,-9.814057,0.059635077,-0.081502564,0.12931123,11.566468,6.9467196,22.997828,0.01061898,0.0058049313,0.0011282776,40.5,nan
2907443839,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,2.2236545,0.06802382,0.0049489983,-0.026099605,-0.4453216,-9.680399,-0.0025053418,-0.0382854,-0.05831336,6.50631,4.8903785,18.911062,0.0036590856,0.0030855779,0.00052530976,40.5,nan
2908475126,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,2.0247815,0.050551403,0.002872626,0.017801326,-0.6076617,-9.832266,-0.0029467011,0.0061689927,0.0025863156,2.4646525,1.3870112,4.0143957,0.0007740196,0.0016948569,0.0014998127,40.5,nan
2909500372,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,0.6455666,0.020495554,0.00077896635,0.010016716,-0.3654907,-9.8194895,-0.0033682645,0.026641754,0.0016029705,0.07637019,0.07166504,0.09741672,0.00018810738,0.00033522726,0.0006756556,40.5,nan
2910426667,6946842,6684698,0,0,0,0,0,800.06396,667.13495,1600.1279,2001.4034,0.36932862,0.013469963,0.00035165457,-0.41872215,-0.3887477,-9.83341,-0.0042407666,-0.016582612,-0.000796412,0.059886977,0.068121955,0.074987076,0.0002072912,0.0003748488,0.00025163632,40.5,nan
