timestamp,lat,lon,icao_address,altitude,heading,hor_velocity,ver_velocity,flags,squawk,altitude_type,callsign[0],callsign[1],callsign[2],callsign[3],callsign[4],callsign[5],callsign[6],callsign[7],callsign[8],emitter_type,tslc,uas_id[0],uas_id[1],uas_id[2],uas_id[3],uas_id[4],uas_id[5],uas_id[6],uas_id[7],uas_id[8],uas_id[9],uas_id[10],uas_id[11],uas_id[12],uas_id[13],uas_id[14],uas_id[15],uas_id[16],uas_id[17]
2904843851,39.547478399999996,-76.7756352,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904852514,39.5330912,-76.8782976,11154913,8161.0195,1.1156145,216.06,5.52,319,7167,0,65,65,76,50,48,55,49,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905816315,39.5927712,-76.791136,10517391,10972.801,0.97668624,190.84999,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905826525,39.3612672,-76.5238336,10738640,3489.9592,-3.1415927,0.0,0.0,259,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905834910,0.0,0.0,10530316,2147483.8,-3.1415927,0.0,0.0,256,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905843287,39.547478399999996,-76.7756352,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905852631,39.5330912,-76.8782976,11154913,8161.0195,1.1156145,216.06,5.52,319,7167,0,65,65,76,50,48,55,49,32,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906816858,39.5927712,-76.791136,10517391,10972.801,0.97668624,190.84999,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906825856,39.3612672,-76.5238336,10738640,3489.9592,-3.1415927,0.0,0.0,259,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906833939,0.0,0.0,10530316,2147483.8,-3.1415927,0.0,0.0,256,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906843037,39.5425888,-76.79363839999999,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906852059,39.5313248,-76.88304,11154913,8168.639,1.1156145,216.06,5.52,319,7167,0,65,65,76,50,48,55,49,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907816862,39.590972799999996,-76.7946688,10517391,10972.801,0.97668624,190.84999,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907825855,39.3612672,-76.5238336,10738640,3489.9592,-3.1415927,0.0,0.0,259,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907834178,0.0,0.0,10530316,2147483.8,-3.1415927,0.0,0.0,256,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907842900,39.5425888,-76.79363839999999,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907853157,39.5296768,-76.8873344,11154913,8183.8794,1.1156145,216.06,5.52,319,7167,0,65,65,76,50,48,55,49,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908816922,39.590972799999996,-76.7946688,10517391,10972.801,0.97668624,190.84999,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908826039,39.3612672,-76.5238336,10738640,3489.9592,-3.1415927,0.0,0.0,259,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908833873,0.0,0.0,10530316,2147483.8,-3.1415927,0.0,0.0,256,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908842651,39.5425888,-76.79363839999999,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908851890,39.5288992,-76.8894016,11154913,8183.8794,1.1166617,216.58,4.5499997,319,7167,0,65,65,76,50,48,55,49,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909816859,39.590972799999996,-76.7946688,10517391,10972.801,0.97668624,190.84999,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909825850,39.3612672,-76.5238336,10738640,3489.9592,-3.1415927,0.0,0.0,259,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909833734,0.0,0.0,10530316,2147483.8,-3.1415927,0.0,0.0,256,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909842863,39.5425888,-76.79363839999999,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909852010,39.5281216,-76.89140479999999,11154913,8191.4995,1.1143929,217.09,4.5499997,319,7167,0,65,65,76,50,48,55,49,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910816749,39.588271999999996,-76.7998016,10517391,10972.801,0.97668624,190.84999,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910825978,39.3612672,-76.5238336,10738640,3489.9592,-3.1415927,0.0,0.0,259,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910833904,0.0,0.0,10530316,2147483.8,-3.1415927,0.0,0.0,256,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910842905,39.5425888,-76.79363839999999,11075814,1188.7201,1.2386603,78.7,-0.65,319,1141,0,78,54,56,65,72,32,32,32,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910851930,39.5272064,-76.8939072,11154913,8199.119,1.1143929,217.09,4.5499997,319,7167,0,65,65,76,50,48,55,49,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
