timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2888502200,2888501487,0.53838027,1.2026492,-9.70081
2888552198,2888551484,0.11339329,-0.16864051,-9.969543
2888602193,2888602112,0.33651966,-0.16781282,-9.92532
2888652233,2888651486,0.15012671,0.018004099,-9.917987
2888702242,2888701485,0.9677041,0.21335416,-9.763906
2888752376,2888752110,0.29974377,0.5573209,-9.679965
2888802205,2888802111,-0.091865726,1.331044,-9.5022335
2888852202,2888851485,-0.16742592,0.34387258,-9.076809
2888902320,2888901609,-0.4909925,-0.7986059,-9.7811775
2888952207,2888951485,0.3165167,-0.4199026,-9.566527
2889002195,2889001484,0.6074491,-0.2471532,-9.981176
2889052260,2889051548,0.3317398,0.81868804,-10.124107
2889102193,2889101484,-0.40061486,1.7640091,-9.771311
2889152197,2889151485,-0.72258,0.19085918,-9.653244
2889202226,2889201514,0.52928066,-0.44576544,-9.768579
2889252199,2889251484,0.87050104,-0.36313188,-9.8769045
2889302212,2889301485,0.34601575,-0.056282397,-9.540629
2889352227,2889351486,-0.3231466,0.8201112,-9.369689
2889402197,2889401485,-0.38291276,0.4606863,-9.728557
2889452444,2889451486,-0.19672276,0.037688527,-9.520431
2889502204,2889501488,-0.26960468,0.3238977,-9.469948
2889552263,2889552111,-0.17839657,0.88345355,-9.267387
2889602364,2889602280,-0.44035348,0.67364764,-9.685701
2889652200,2889651485,-0.019904234,0.19474514,-9.868147
2889702198,2889701485,1.0066919,0.35927784,-9.60794
2889752211,2889752125,0.76622486,0.46480426,-10.653811
2889802199,2889802110,0.44159144,0.6812708,-9.757276
2889852202,2889851489,-0.67953885,0.67757976,-9.62544
2889902223,2889901506,-0.6738997,-0.2275713,-10.1832
2889952228,2889952110,-0.116157316,0.17821941,-10.113243
2890002328,2890002215,-0.27108434,0.36316186,-9.89612
2890052201,2890051485,-0.97325206,0.44068214,-9.8642025
2890102196,2890101485,-0.82967156,-0.09214161,-9.736602
2890152228,2890152111,-0.13527183,-0.7920575,-10.1591835
2890202197,2890202110,0.7553859,-0.0868486,-9.317482
2890252245,2890252111,-0.5858743,0.5800273,-9.52541
2890302364,2890301653,-0.19723152,0.34859535,-9.587082
2890352278,2890352111,-0.06366553,-0.071083695,-9.902096
2890402199,2890401487,0.311923,1.2412748,-9.966412
2890452284,2890452180,-0.35374978,1.1670196,-9.610696
2890502203,2890501485,-0.308222,0.049407616,-9.797942
2890552199,2890551486,0.4372733,0.3888801,-10.349865
2890602238,2890601504,0.4051463,1.2831941,-10.214301
2890652259,2890652148,-0.00730745,1.0977534,-9.413893
2890702228,2890701514,-0.12765054,0.19009823,-9.426889
2890752198,2890751486,0.22680512,-0.54885876,-10.093012
2890802274,2890801557,0.15983552,0.55650085,-9.955368
2890852224,2890851485,-0.15359472,0.70904946,-9.500462
2890902222,2890901486,-0.42050874,0.7347113,-9.700692
2890952244,2890951485,-0.38879284,-0.43342564,-10.041906
2891002317,2891001603,0.1278349,-0.70314354,-9.969712
2891052224,2891051485,0.40794703,0.46414766,-10.032569
2891102215,2891101485,-0.12650406,0.97551537,-9.906003
2891152226,2891151516,-0.47936615,1.4726689,-9.757499
2891202200,2891202110,-0.021599062,0.6223394,-9.353381
2891252225,2891252137,-0.069084644,-0.13045244,-9.766417
2891302208,2891301494,-0.30719897,-0.52417505,-10.016142
2891352197,2891351486,0.2835284,-0.649737,-9.8693495
2891402202,2891401489,0.21278058,-0.2733039,-9.487484
2891452200,2891451487,-0.5992761,0.23282291,-8.832862
2891502262,2891501486,-1.0135951,-0.28434777,-8.844111
2891552218,2891551485,-0.77162576,-1.3817668,-9.598551
2891602327,2891601485,-0.33011243,-0.82646286,-9.997563
2891652195,2891651484,0.37571725,0.112705395,-9.933034
2891702313,2891701485,0.59037226,0.47423977,-10.288836
2891752205,2891751490,0.048899326,1.1117913,-9.6668625
2891802198,2891801486,-0.5183166,0.36561617,-9.371634
2891852310,2891851540,-0.07431209,-0.78976357,-9.924476
2891902200,2891901485,0.02227139,0.3667832,-10.384061
2891952337,2891951509,0.74320954,-0.061556093,-9.488136
2892002199,2892001485,0.07594514,0.43120936,-9.852317
2892052226,2892051510,-0.17783521,0.732135,-9.6524515
2892102207,2892101488,-0.38031167,0.74005216,-9.80773
2892152196,2892151485,-0.73394114,0.34413436,-9.650417
2892202211,2892202114,-1.7428533,-0.12682548,-11.020174
2892252336,2892252111,-0.55975693,-0.43673462,-9.937854
2892302220,2892301486,0.43969044,1.0211794,-9.990108
2892352202,2892351491,0.12790586,0.46013957,-9.590432
2892402358,2892401648,-0.20967653,0.23855218,-9.679999
2892452217,2892451488,-0.32400748,1.1199175,-10.374676
2892502207,2892502111,0.0049357642,0.2606575,-10.288651
2892552201,2892551489,0.24119438,0.17612882,-9.509502
2892602197,2892602109,0.00840554,-0.19240913,-9.818742
2892652196,2892651485,0.9271199,0.62093264,-9.376282
2892702199,2892702112,-0.2819659,1.3061872,-10.039759
2892752201,2892751488,-0.16397946,0.42174396,-9.795254
2892802196,2892802113,-0.3055014,-0.23110113,-9.714739
2892852256,2892851543,-0.37798387,-0.51664776,-10.705247
2892902230,2892902149,-0.3900182,0.1650934,-10.254347
2892952322,2892951485,0.10014884,-0.30226156,-9.5377865
2893002202,2893001486,0.19215098,-0.071310185,-9.06979
2893052195,2893051485,-0.46398878,0.34086588,-10.004949
2893102315,2893101605,-1.0809827,-0.27067626,-10.457643
2893152229,2893151493,0.0646173,-0.3258898,-10.087505
2893202326,2893202110,0.08830142,-0.8167534,-9.002718
2893252238,2893251520,-0.5242935,0.2141154,-10.176673
2893302195,2893301485,-0.59640193,0.7529174,-9.855978
2893352199,2893351486,-0.34002048,-0.34725913,-9.568589
2893402198,2893401485,-0.032598764,-0.96659136,-9.434239
2893452199,2893452110,0.119973525,-0.11526036,-9.715948
2893502211,2893502124,0.08120528,0.18307413,-10.1933565
2893552248,2893551536,-0.18733677,0.9215927,-9.599113
2893602207,2893601493,-0.20291911,0.6996262,-9.721905
2893652404,2893652171,0.007875716,-0.31479722,-9.875562
2893702199,2893702111,-0.011478064,0.134125,-9.961841
2893752198,2893751486,-0.14348449,-0.3657606,-9.584052
2893802317,2893801594,0.31783321,0.040775783,-9.973508
2893852238,2893851486,0.26178226,0.15068682,-10.407471
2893902226,2893901488,0.14501946,0.84663546,-9.8014765
2893952195,2893951487,-0.21020374,0.47189096,-9.834365
2894002267,2894001484,-0.12997106,-0.39386603,-10.621856
2894052208,2894051489,-0.055406872,-0.93642396,-10.71965
2894102195,2894101485,0.048643295,-0.39250916,-9.868247
2894152197,2894151484,-0.08080413,-0.11555975,-9.788122
2894202198,2894201485,-0.41599256,0.48802543,-10.230257
2894252196,2894251485,0.05627373,0.032793056,-9.803822
2894302198,2894301486,-0.14889912,-0.16990572,-9.914413
2894352419,2894351514,0.71782404,0.51327467,-9.652166
2894402212,2894401493,0.43210867,0.75288373,-9.118038
2894452287,2894452203,-0.14996915,1.4985194,-9.335568
2894502316,2894502231,-0.5595709,0.32167983,-9.589783
2894552201,2894551485,-0.1508864,-0.4904102,-9.838543
2894602201,2894601489,-0.22733791,0.073310345,-10.532682
2894652195,2894651484,-0.004703003,-0.36137894,-9.686517
2894702255,2894701496,-0.36682355,0.19751492,-9.658319
2894752198,2894752111,-0.1791141,-0.5502916,-9.698124
2894802194,2894802110,-0.1410359,-0.70606244,-10.00942
2894852201,2894851486,0.074886344,-0.08752539,-9.737962
2894902194,2894901485,-0.15024517,0.41401958,-9.98928
2894952219,2894951489,-0.72114736,0.6683187,-9.98254
2895002202,2895001490,-0.8439008,0.41217333,-10.151213
2895052225,2895051484,-0.63469964,-0.43388653,-9.903743
2895102223,2895101487,-0.03224451,-0.97547656,-10.093582
2895152378,2895152183,0.107254386,-0.2807334,-9.816574
2895202325,2895202239,-0.0013945407,0.5479814,-9.587569
2895252272,2895251561,-0.33621508,-0.37966675,-10.088689
2895302199,2895301487,0.18711609,0.21498278,-9.749794
2895352247,2895352162,-0.23372209,0.6609346,-9.357678
2895402227,2895402110,-0.81854916,0.7723128,-9.700898
2895452250,2895451486,-0.6988441,-1.1565479,-10.028181
2895502201,2895501487,0.6149216,-0.82106066,-9.999003
2895552199,2895551485,0.75275934,0.97519064,-8.682258
2895602298,2895601484,-0.32263196,0.61666214,-9.217552
2895652218,2895652115,-0.4979917,-1.4296293,-9.262964
2895702207,2895702120,-0.33520746,-0.85684025,-9.336447
2895752410,2895751491,-0.975473,0.3607029,-9.471699
2895802216,2895801505,-1.0347546,0.03712215,-9.842099
2895852238,2895851493,-0.31300825,-1.3037711,-9.697552
2895902255,2895901538,-0.17884114,-1.7832749,-10.202469
2895952211,2895952111,0.1750309,-0.8120979,-9.956412
2896002194,2896002109,0.34836677,0.7562034,-9.326701
2896052290,2896051484,-0.22523765,0.9049668,-9.704896
2896102244,2896101485,-0.3557405,0.54300094,-9.966992
2896152198,2896151486,-0.74839425,-0.11271207,-10.514619
2896202198,2896201486,-0.33719403,-0.5013974,-10.211987
2896252199,2896251486,0.023178412,-0.91369224,-9.963017
2896302204,2896301488,0.20407906,-0.36696512,-10.272268
2896352198,2896352111,0.7488411,0.12426011,-9.872528
2896402199,2896402113,0.884155,0.9689423,-9.52303
2896452313,2896451485,0.17367911,1.315661,-9.7712145
2896502274,2896501547,-0.40856457,1.0748191,-9.852467
2896552209,2896551490,-0.4816464,0.063138925,-9.599193
2896602254,2896601540,-0.7576216,-0.7011154,-9.964472
2896652200,2896651484,-1.0683626,-1.1344332,-9.974464
2896702203,2896701486,-0.38602632,-0.94169736,-9.980389
2896752242,2896752111,0.09356995,-0.7697173,-10.083603
2896802203,2896802113,0.33439043,-0.020479312,-9.706024
2896852271,2896851485,-0.06115185,0.60370934,-9.569089
2896902198,2896901485,-0.28095782,0.5586405,-9.883444
2896952197,2896951486,-0.17891808,-0.16830444,-9.563697
2897002196,2897001484,0.07501115,-0.42517906,-9.678572
2897052200,2897051485,0.006576003,-0.2332337,-10.144378
2897102197,2897101485,0.0071112285,-0.55515486,-9.321359
2897152310,2897151486,-0.21193635,-0.18511908,-9.224742
2897202200,2897201489,-0.42677018,-0.21527351,-9.365762
2897252200,2897251487,-0.098943315,-0.7780728,-9.63066
2897302328,2897301590,-0.009629929,-1.0731517,-9.942722
2897352219,2897351507,0.2974497,-0.5019047,-9.953186
2897402247,2897401528,0.4406817,-0.48948035,-9.413938
2897452206,2897451492,-0.21990128,-0.4623064,-9.521904
2897502197,2897501485,-0.6475291,0.14946707,-9.021146
2897552224,2897551485,-1.2187761,-0.31047222,-9.654536
2897602203,2897601486,-0.58724374,-0.3811086,-9.835153
2897652287,2897651485,-0.5050211,-0.45176643,-10.074107
2897702371,2897701486,-0.010524973,-0.31344813,-10.167341
2897752220,2897751502,-0.1746156,0.12706663,-9.885392
2897802199,2897801487,-0.39874303,0.5815153,-9.7870035
2897852339,2897852114,-0.42456177,0.15639114,-9.533049
