timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2894344177,2894344153,0.49863866,3.3795714e-06,-1.257087,2.5715284,0.06828052,2.5685804,1
2894451665,2894451639,0.4986136,3.3775264e-06,-4.635534,2.5948513,0.9201202,2.7284932,1
2894547935,2894547911,0.49848604,3.375176e-06,1.5626316,2.6457655,0.10254615,2.642303,1
2894642426,2894642393,0.49846438,3.374634e-06,1.2538996,2.7312713,0.06396143,2.7217562,1
2894753091,2894753066,0.49848765,3.3728006e-06,0.53567064,2.6474872,0.012042573,2.6300538,1
2894851991,2894851967,0.4985183,3.3699157e-06,0.25604874,2.6137865,0.0027869726,2.5953221,1
2894948181,2894948157,0.49844646,3.3664073e-06,-1.185423,2.5732167,0.060677525,2.5694366,1
2895042581,2895042515,0.49838015,3.3651902e-06,0.2507271,2.4918394,0.0028031087,2.477322,1
2895153228,2895153201,0.4981708,3.3623135e-06,0.044685796,2.4371965,9.103448e-05,2.4253597,1
2895247853,2895247798,0.49815315,3.35911e-06,-0.73051566,2.4985414,0.023731764,2.4921966,1
2895348318,2895348292,0.49815652,3.3561073e-06,0.4414513,2.465105,0.008783906,2.4514372,1
2895454541,2895454519,0.49796772,3.3543656e-06,0.39173734,2.4296467,0.0070178537,2.417756,1
2895548918,2895548885,0.49798363,3.349653e-06,3.3785284,2.4111185,0.5260101,2.4315913,1
2895646396,2895646371,0.4979508,3.3453573e-06,1.1342688,2.460165,0.058106564,2.451993,1
2895750045,2895750021,0.49794555,3.3429435e-06,0.22941476,2.367617,0.0024699536,2.3642564,1
2895844266,2895844201,0.4979248,3.3374752e-06,1.3049307,2.3463106,0.08063933,2.3418705,1
2895944922,2895944898,0.49802503,3.3331025e-06,-1.7740084,2.3366907,0.14964685,2.342123,1
2896052794,2896052765,0.4981145,3.3276551e-06,0.28706694,2.3221056,0.003943137,2.31376,1
2896147336,2896147307,0.49804208,3.3239485e-06,0.9726484,2.3043766,0.04561585,2.2959704,1
2896250515,2896250492,0.49810243,3.3202562e-06,-3.425273,2.2743795,0.5731719,2.3371854,1
2896351088,2896351064,0.49821433,3.3187548e-06,-0.33509275,2.5292337,0.004932858,2.5153801,1
2896440996,2896440973,0.49825075,3.3158688e-06,-2.2258666,2.4422631,0.22540487,2.4544868,1
2896544556,2896544529,0.4982876,3.3132892e-06,-0.45484853,2.4655094,0.0093236165,2.44868,1
2896649282,2896649258,0.49825555,3.3086774e-06,0.121240795,2.377803,0.0006868773,2.369305,1
2896747987,2896747960,0.49826398,3.3041001e-06,0.064861216,2.29178,0.00020396456,2.2806742,1
2896851601,2896851549,0.49831793,3.2997937e-06,-1.98128,2.244415,0.19433276,2.2546372,1
2896950515,2896950488,0.49821278,3.2948885e-06,0.82335514,2.3222427,0.032435775,2.3094652,1
2897046420,2897046394,0.4981767,3.289623e-06,2.0061958,2.3184793,0.1928861,2.3216884,1
2897141083,2897141059,0.49825987,3.2868331e-06,-1.3480537,2.271343,0.088897415,2.2678146,1
2897250359,2897250336,0.49841923,3.2820628e-06,-1.0638778,2.3100405,0.054440416,2.3051445,1
2897350580,2897350554,0.498334,3.2777323e-06,-0.8927966,2.2876158,0.038715012,2.2790196,1
2897449542,2897449519,0.49831402,3.273629e-06,0.5737527,2.300809,0.015897412,2.2906597,1
2897553110,2897553081,0.49836817,3.2705318e-06,-1.5200621,2.2472956,0.11424047,2.2466357,1
2897649036,2897649011,0.49837917,3.2649575e-06,-0.9293398,2.2851229,0.041994948,2.279598,1
2897749440,2897749387,0.49835774,3.2602006e-06,-0.90841204,2.231489,0.041089278,2.2229524,1
2897848474,2897848452,0.49838513,3.2560404e-06,-0.2834709,2.2287242,0.0040060664,2.21644,1
2897951871,2897951843,0.4983396,3.2522573e-06,1.105872,2.1305783,0.06377783,2.1228132,1
2898041771,2898041745,0.49832729,3.2474268e-06,0.70114565,2.0598624,0.026517695,2.0538456,1
2898142361,2898142336,0.4984228,3.2419005e-06,-0.56098324,2.0871325,0.016753566,2.0764422,1
2898251624,2898251598,0.49843702,3.2385335e-06,1.7014949,2.2681098,0.14182563,2.2692397,1
2898350549,2898350523,0.49847037,3.2338935e-06,1.2986736,2.277896,0.08226662,2.2754033,1
2898443690,2898443666,0.49825615,3.2309201e-06,1.9386463,2.2438734,0.18610427,2.2507484,1
2898548523,2898548500,0.4980335,3.2270284e-06,1.5349647,2.2592242,0.115876384,2.2574549,1
2898645701,2898645678,0.49797818,3.2244939e-06,-0.0041376054,2.1712387,8.7608873e-07,2.157684,1
2898745133,2898745108,0.49794325,3.222059e-06,-0.6859232,2.1190522,0.024669869,2.109643,1
2898852642,2898852617,0.49791613,3.2161374e-06,0.25333846,2.0996685,0.0033963232,2.0891566,1
2898951613,2898951588,0.4980013,3.2110734e-06,-0.10082097,2.0580027,0.00054879906,2.0507977,1
2899051985,2899051962,0.49794945,3.2055123e-06,3.333556,1.9953008,0.6188204,2.0320497,1
2899149314,2899149288,0.49795258,3.202422e-06,-0.03556396,1.9675578,7.1425005e-05,1.9596759,0
2899246675,2899246648,0.49787748,3.197098e-06,1.8285145,1.9222668,0.19325939,1.9251366,0
2899351584,2899351557,0.497957,3.1896893e-06,-0.189528,1.9287542,0.002069319,1.9180548,0
2899446317,2899446291,0.4979645,3.1825168e-06,-2.262767,1.885591,0.30170998,1.8863996,0
2899548111,2899548087,0.49791333,3.1758927e-06,-0.8375008,1.8405697,0.04234242,1.8334913,0
2899648561,2899648537,0.49806973,3.168571e-06,0.14765672,1.832918,0.0013216635,1.823813,0
2899744719,2899744696,0.49805433,3.1594545e-06,0.17486012,1.7767696,0.0019120881,1.7690138,0
2899849418,2899849392,0.49793708,3.1524141e-06,-0.45221972,1.7123619,0.013269694,1.7028124,0
2899950016,2899949991,0.49784532,3.14436e-06,0.54837096,1.7043657,0.01960395,1.6964009,0
2900045663,2900045639,0.4978098,3.138296e-06,0.23587137,1.6428205,0.0037628585,1.6346213,0
2900147818,2900147794,0.49770617,3.1290133e-06,0.6207608,1.6063321,0.026654512,1.5995089,0
2900249525,2900249501,0.49762163,3.1205204e-06,-0.27398545,1.544916,0.0053989287,1.5356423,0
2900350099,2900350072,0.49761626,3.1128936e-06,0.5743605,1.5223839,0.024077004,1.5156834,0
2900444573,2900444548,0.497622,3.106761e-06,0.8305983,1.5156144,0.050576743,1.5076585,0
2900545224,2900545200,0.4975775,3.10104e-06,-1.2979116,1.453493,0.12877595,1.4549351,0
2900641111,2900641088,0.49747235,3.0967462e-06,1.6846707,1.436923,0.21945931,1.442557,0
2900753320,2900753293,0.4976366,3.0913916e-06,-1.5298352,1.4605831,0.17804122,1.4638252,0
