timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
2886098592,2886097611,6684698,-0.0030565257,-0.0018109189,0.0011145155,0.34906584,2.2218245e-09,2.2244038e-09,4.89827e-09,6946842,-0.063217804,-0.026009994,-0.0022066107,0.4,5.007049e-06,5.007049e-06,5.007049e-06,8943875,0.015830653,0.005995594,-0.0049796216,0.5,0.0012324302,0.00058093085,0.001363658,1,1,1
2886197531,2886196540,6684698,-0.0030491743,-0.0018090716,0.0011138378,0.34906584,2.2194182e-09,2.221988e-09,4.906557e-09,6946842,-0.06319945,-0.026065283,-0.002312975,0.4,5.0053604e-06,5.0053604e-06,5.005361e-06,8943875,0.015795883,0.004525681,-0.0045988867,0.5,0.0012021018,0.0004746322,0.0013332893,1,1,1
2886400339,2886398895,6684698,-0.0030276827,-0.0018122185,0.0011111128,0.34906584,2.2051196e-09,2.2076454e-09,4.9136304e-09,6946842,-0.063147195,-0.026080033,-0.0023260543,0.4,4.9923556e-06,4.9923556e-06,4.9923556e-06,8943875,0.015816072,0.003415972,-0.005410922,0.5,0.0011687666,0.00034725436,0.0013035696,1,1,1
2886498033,2886496325,6684698,-0.003020597,-0.0018244728,0.0011125276,0.34906584,2.2011744e-09,2.2036875e-09,4.930119e-09,6946842,-0.06338389,-0.026171524,-0.0023287057,0.4,4.9990726e-06,4.9990726e-06,4.9990726e-06,8943875,0.016430367,0.0025178634,-0.0054389667,0.5,0.0011470184,0.00030188178,0.001294725,1,1,1
2886598267,2886596752,6684698,-0.0030106644,-0.0018281612,0.0011102777,0.34906584,2.195971e-09,2.1984896e-09,4.9319784e-09,6946842,-0.06338484,-0.026139239,-0.0023377533,0.4,4.990977e-06,4.990977e-06,4.9909763e-06,8943875,0.017487234,0.0014749666,-0.0054608323,0.5,0.0011156787,0.00026349165,0.0012878276,1,1,1
2886801031,2886799107,6684698,-0.0029855322,-0.0018536444,0.0011131371,0.34906584,2.191488e-09,2.1940605e-09,4.9605053e-09,6946842,-0.06399758,-0.02625488,-0.002600572,0.4,5.0000217e-06,5.0000217e-06,5.0000217e-06,8943875,0.018177498,0.00075463345,-0.0059911874,0.5,0.0010188334,0.00020274497,0.0012785541,1,1,1
2886856911,2886851569,6684698,-0.0029762571,-0.0018616946,0.0011134198,0.34906584,2.1917115e-09,2.194309e-09,4.967037e-09,6946842,-0.064230114,-0.026290363,-0.0026098273,0.4,5.001698e-06,5.001698e-06,5.0017325e-06,8943875,0.019155884,0.00019897998,-0.006089546,0.5,0.0009875073,0.00019050174,0.0012769265,1,1,1
2886949958,2886948999,6684698,-0.0029404568,-0.0018694431,0.0011087825,0.34906584,2.175466e-09,2.178092e-09,4.9561115e-09,6946842,-0.06447297,-0.026260484,-0.0026887504,0.4,4.9809946e-06,4.9809946e-06,4.9810365e-06,8943875,0.020396706,-0.00029591413,-0.005929786,0.5,0.00091908104,0.00016933896,0.0012741617,1,1,1
2887053198,2887047974,6684698,-0.002929459,-0.0018799747,0.001109671,0.34906584,2.1753483e-09,2.1780442e-09,4.9693583e-09,6946842,-0.06486864,-0.026299793,-0.0027141066,0.4,4.984675e-06,4.984675e-06,4.9847067e-06,8943875,0.021553034,-0.00077215646,-0.0060220025,0.5,0.0008433996,0.00015220096,0.0012718635,1,1,1
2887153838,2887152899,6684698,-0.00291735,-0.0019066727,0.0011127266,0.34906584,2.1743058e-09,2.1770712e-09,4.9929034e-09,6946842,-0.06575219,-0.026274417,-0.002810022,0.4,4.9987602e-06,4.9987602e-06,4.998792e-06,8943875,0.022709709,-0.0010558736,-0.0061049997,0.5,0.000765024,0.00013869638,0.0012699066,1,1,1
2887245203,2887244286,6684698,-0.0029144033,-0.0019172074,0.001112509,0.34906584,2.1744269e-09,2.1772872e-09,5.0065787e-09,6946842,-0.06609237,-0.026220415,-0.002838487,0.4,5.0029917e-06,5.0029917e-06,5.003031e-06,8943875,0.024386754,-0.0014350563,-0.0061440673,0.5,0.00068781304,0.00012834124,0.0012681959,1,1,1
2887362089,2887356705,6684698,-0.002915162,-0.0019522517,0.0011157945,0.34906584,2.1774542e-09,2.1804012e-09,5.038393e-09,6946842,-0.067149214,-0.025933703,-0.0028689215,0.4,5.0244353e-06,5.0244353e-06,5.024463e-06,8943875,0.025363844,-0.0014202462,-0.0062313923,0.5,0.00061440474,0.00012046436,0.0012666688,1,1,1
2887452142,2887446641,6684698,-0.002915714,-0.001964747,0.0011139219,0.34906584,2.1755537e-09,2.1786135e-09,5.048233e-09,6946842,-0.06743064,-0.025680095,-0.0031182284,0.4,5.0259687e-06,5.0259687e-06,5.026014e-06,8943875,0.02712107,-0.0016066025,-0.0062414007,0.5,0.0005458062,0.00011450666,0.0012652263,1,1,1
2887612692,2887611522,6684698,-0.0028952435,-0.0019971249,0.0011051616,0.34906584,2.152779e-09,2.155943e-09,5.040062e-09,6946842,-0.06833166,-0.024569957,-0.0030671128,0.4,5.0032963e-06,5.0032963e-06,5.0032963e-06,8943875,0.027525106,-0.0012981142,-0.0064222673,0.5,0.0004544807,0.00010801745,0.0012629188,1,1,1
2887792657,2887791402,6684698,-0.0028813968,-0.00201988,0.0010995325,0.34906584,2.135701e-09,2.1390432e-09,5.0391527e-09,6946842,-0.069088995,-0.023584768,-0.0034293449,0.4,4.98571e-06,4.98571e-06,4.98571e-06,8943875,0.027927203,-0.0011483093,-0.006650067,0.5,0.00035409405,0.00010206914,0.0012599505,1,1,1
2887926154,2887920300,6684698,-0.0029212793,-0.002056263,0.0011097651,0.34906584,2.1541928e-09,2.1576165e-09,5.1034554e-09,6946842,-0.069984525,-0.022929544,-0.0033748837,0.4,5.037599e-06,5.037599e-06,5.0376198e-06,8943875,0.0287394,-0.001249186,-0.00689605,0.5,0.00031289115,9.966316e-05,0.0012587016,1,1,1
2887989537,2887987751,6684698,-0.002919514,-0.0020401878,0.0011038077,0.34906584,2.1468414e-09,2.1503754e-09,5.0893805e-09,6946842,-0.06912014,-0.022840885,-0.0032597359,0.4,5.0180142e-06,5.0180142e-06,5.0180142e-06,8943875,0.030086473,-0.0013059453,-0.0070916913,0.5,0.00027684966,9.743152e-05,0.0012578147,1,1,1
2888060623,2888055210,6684698,-0.0029381488,-0.0020680318,0.0011055339,0.34906584,2.1507944e-09,2.154325e-09,5.113271e-09,6946842,-0.06973787,-0.021776088,-0.0032614495,0.4,5.0353415e-06,5.0353415e-06,5.0353865e-06,8943875,0.031069502,-0.001286389,-0.007140361,0.5,0.0002605316,9.633547e-05,0.0012574462,1,1,1
2888196583,2888194649,6684698,-0.0029925727,-0.00209118,0.0011049814,0.34906584,2.1586601e-09,2.1622317e-09,5.159678e-09,6946842,-0.06912907,-0.020181023,-0.0033926135,0.4,5.068356e-06,5.068356e-06,5.068356e-06,8943875,0.03195627,-0.0009462819,-0.0072136046,0.5,0.00021806094,9.304704e-05,0.0012564764,1,1,1
2888326025,2888325008,6684698,-0.0030396369,-0.0021186327,0.0011057338,0.34906584,2.1705233e-09,2.1740807e-09,5.2041087e-09,6946842,-0.068903305,-0.018455945,-0.003407059,0.4,5.1006746e-06,5.1006746e-06,5.1006955e-06,8943875,0.032808173,-0.0007806301,-0.0072969017,0.5,0.00019429199,9.077957e-05,0.0012558517,1,1,1
2888405658,2888404501,6684698,-0.0030514146,-0.0021211093,0.0010993482,0.34906584,2.1637805e-09,2.1673425e-09,5.19834e-09,6946842,-0.06821404,-0.017170593,-0.0033330221,0.4,5.08878e-06,5.08878e-06,5.0887834e-06,8943875,0.032826647,-0.0007080862,-0.0073010786,0.5,0.00017356689,8.8460525e-05,0.0012553387,1,1,1
2888459428,2888453916,6684698,-0.0030475406,-0.0021236131,0.0010919922,0.34906584,2.154519e-09,2.1580695e-09,5.179194e-09,6946842,-0.06796442,-0.01602774,-0.0033113493,0.4,5.065983e-06,5.065983e-06,5.0660155e-06,8943875,0.032666784,-0.00061850925,-0.0073047755,0.5,0.00016420548,8.7267814e-05,0.0012551051,1,1,1
2888546412,2888545350,6684698,-0.0030763152,-0.0021324526,0.0010910297,0.34906584,2.16048e-09,2.164037e-09,5.20132e-09,6946842,-0.06733551,-0.014924993,-0.0030083386,0.4,5.0805747e-06,5.0805747e-06,5.0806043e-06,8943875,0.03222451,-0.0005590049,-0.007253747,0.5,0.0001472568,8.4810104e-05,0.0012546437,1,1,1
2888601908,2888600810,6684698,-0.0030774965,-0.0021233512,0.0010822566,0.34906584,2.1466908e-09,2.150146e-09,5.1799973e-09,6946842,-0.06626212,-0.013854894,-0.0030657742,0.4,5.0548874e-06,5.0548874e-06,5.05489e-06,8943875,0.03207507,-0.00053758675,-0.0071884682,0.5,0.00013961406,8.3548795e-05,0.0012544057,1,1,1
2888664746,2888659315,6684698,-0.0030994336,-0.0021433567,0.0010843087,0.34906584,2.1559625e-09,2.1594198e-09,5.2031184e-09,6946842,-0.06654038,-0.01259908,-0.0030701295,0.4,5.07253e-06,5.07253e-06,5.072571e-06,8943875,0.031811595,-0.000572417,-0.0071408157,0.5,0.00013244365,8.22685e-05,0.001254183,1,1,1
2888754903,2888753700,6684698,-0.0031282199,-0.002151179,0.0010843746,0.34906584,2.163944e-09,2.1673894e-09,5.2280136e-09,6946842,-0.06587374,-0.011543967,-0.002934139,0.4,5.0899753e-06,5.0899753e-06,5.090015e-06,8943875,0.03158841,-0.0005600466,-0.007110603,0.5,0.000119513104,7.9664846e-05,0.0012537818,1,1,1
2888801980,2888800166,6684698,-0.0031470836,-0.0021481114,0.0010795388,0.34906584,2.1595679e-09,2.1629138e-09,5.2286007e-09,6946842,-0.06461128,-0.010367961,-0.0026321514,0.4,5.086765e-06,5.086765e-06,5.086765e-06,8943875,0.031494588,-0.0005400048,-0.007037368,0.5,0.000113661605,7.8333025e-05,0.0012535517,1,1,1
