timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
2905004386,0,-0.03050192,-0.9775523,0.0,0.0,0.0,0.0,0.0,0.0
2905054680,0,-0.031413857,-0.97200763,0.0,0.0,0.0,0.0,0.0,0.0
2905154470,0,-0.032488212,-0.9673857,0.0,0.0,0.0,0.0,0.0,0.0
2905257696,0,-0.036631703,-0.97015876,0.0,0.0,0.0,0.0,0.0,0.0
2905404417,0,-0.032965306,-0.97356474,0.0,0.0,0.0,0.0,0.0,0.0
2905454389,0,-0.029644893,-0.971109,0.0,0.0,0.0,0.0,0.0,0.0
2905604385,0,-0.023661308,-0.95054305,0.0,0.0,0.0,0.0,0.0,0.0
2905705317,0,-0.019135494,-0.9453869,0.0,0.0,0.0,0.0,0.0,0.0
2905754385,0,-0.018473847,-0.946163,0.0,0.0,0.0,0.0,0.0,0.0
2905854410,0,-0.015585198,-0.95005167,0.0,0.0,0.0,0.0,0.0,0.0
2905954675,0,-0.011502624,-0.9478455,0.0,0.0,0.0,0.0,0.0,0.0
2906054564,0,-0.015396241,-0.94354737,0.0,0.0,0.0,0.0,0.0,0.0
2906154443,0,-0.0055515883,-0.9414329,0.0,0.0,0.0,0.0,0.0,0.0
2906304384,0,-0.012664432,-0.95022404,0.0,0.0,0.0,0.0,0.0,0.0
2906404394,0,-0.036485586,-0.9650096,0.0,0.0,0.0,0.0,0.0,0.0
2906454584,0,-0.037428115,-0.97016203,0.0,0.0,0.0,0.0,0.0,0.0
2906604832,0,-0.055722967,-0.98329216,0.0,0.0,0.0,0.0,0.0,0.0
2906654917,0,-0.05229038,-0.9815814,0.0,0.0,0.0,0.0,0.0,0.0
2906804388,0,-0.03801068,-0.97904265,0.0,0.0,0.0,0.0,0.0,0.0
2906854390,0,-0.045068257,-0.978733,0.0,0.0,0.0,0.0,0.0,0.0
2907004384,0,-0.053532522,-0.9812339,0.0,0.0,0.0,0.0,0.0,0.0
2907104385,0,-0.054244366,-0.98463434,0.0,0.0,0.0,0.0,0.0,0.0
2907154528,0,-0.05351905,-0.98696154,0.0,0.0,0.0,0.0,0.0,0.0
2907304505,0,-0.05147892,-0.9934796,0.0,0.0,0.0,0.0,0.0,0.0
2907355066,0,-0.050272208,-0.9966913,0.0,0.0,0.0,0.0,0.0,0.0
2907504411,0,-0.049611907,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2907554524,0,-0.047036245,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2907704384,0,-0.048347525,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2907804386,0,-0.05023817,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2907854564,0,-0.049110427,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2907954416,0,-0.04885155,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908055178,0,-0.04853709,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908204384,0,-0.049030915,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908254387,0,-0.0494892,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908404385,0,-0.050204266,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908504390,0,-0.05005317,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908554548,0,-0.049511924,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908704971,0,-0.04995484,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908754385,0,-0.050483074,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908904399,0,-0.051137853,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2908954410,0,-0.05082408,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909104385,0,-0.051265713,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909204385,0,-0.051254127,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909254414,0,-0.050920334,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909404528,0,-0.05109168,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909455002,0,-0.05097621,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909554433,0,-0.051016513,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909654411,0,-0.05094769,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909804386,0,-0.050900318,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909904388,0,-0.05079843,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2909954683,0,-0.050625395,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910104433,0,-0.05070579,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910154386,0,-0.050672527,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910304412,0,-0.050797272,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910354389,0,-0.050413102,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910504385,0,-0.050516333,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910604394,0,-0.050490517,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910654557,0,-0.050009325,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910804438,0,-0.050172456,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2910855110,0,-0.049844485,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
2911004386,0,-0.04976357,-1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
