timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
2900663512,2900662569,0.13632947,-0.14716451,-0.017715432,0.08821577,-0.16800395,-0.01983264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.25670692,-0.014163837,nan,0.0,0.0,0.0152282715,0.01049386,-0.005645618,0.0008254647,0.0,0.0,0.0,0.0,-0.00803256
2901164139,2901163202,0.22231114,-0.104779705,0.03850746,0.16794312,-0.155074,-0.026729614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.09565076,-0.14681706,nan,0.0,0.0,0.0152282715,0.0063159317,-0.0065441653,0.008296192,0.0,0.0,0.0,0.0,-0.020081758
2901663223,2901657843,0.21620831,0.028833263,-0.050667048,0.21633732,-0.090601206,-0.031887084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.046582177,-0.20946829,nan,0.0,0.0,0.0152282715,0.0022622198,-0.0041377274,0.0009994507,0.0,0.0,0.0,0.0,0.011181593
2902159342,2902158479,0.172883,0.07378343,0.060641527,0.22734429,0.0010194182,-0.01228717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.02842173,-0.13197686,nan,0.0,0.0,0.0152282715,-0.00249663,-0.0066396594,0.005251944,0.0,0.0,0.0,0.0,0.007050395
2902664549,2902663612,0.09916377,0.23173487,-0.0626415,0.21331082,0.09071326,-0.022899657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.11972734,-0.0913136,nan,0.0,0.0,0.0152282715,0.0013358444,-0.0022334307,-0.0033185482,0.0,0.0,0.0,0.0,0.0028535128
2903167449,2903165748,-0.027044646,0.25214544,-0.037113547,0.14771266,0.18475658,-0.022594482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.057316117,0.101570204,nan,0.0,0.0,0.0152282715,0.010814026,0.008306578,0.0035756528,0.0,0.0,0.0,0.0,0.005600333
2903665949,2903664887,0.009358245,0.14516233,0.041669905,0.097284034,0.16116077,-0.011821777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,0.010759754,0.25295,nan,0.0,0.0,0.0152282715,0.0019686818,0.0015427172,-0.002533257,0.0,0.0,0.0,0.0,0.0033978224
2904157522,2904156530,-0.0843285,0.0262141,-0.043756545,0.059444875,0.10566141,-0.0050468743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.0044356138,0.0050559044,nan,0.0,0.0,0.0152282715,-0.00047372282,0.0008186549,0.0011380017,0.0,0.0,0.0,0.0,0.003064394
2904662598,2904652716,-0.10863726,0.039362747,-0.029539749,0.01764866,0.105975315,-0.009960204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.02221787,0.01153313,nan,0.0,0.0,0.0152282715,0.00020849705,0.002811782,0.0005787015,0.0,0.0,0.0,0.0,-0.0270046
2905165067,2905163798,-0.06722945,0.029525213,0.029845417,-0.00819549,0.092430666,-0.017658263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.071921274,0.040279776,nan,0.0,0.0,0.0152282715,-0.007507816,0.0024894997,0.0027876496,0.0,0.0,0.0,0.0,-0.014773905
