timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
2904604203,2904598708,2.109194e-07,0.00038102918,0.012885891,0.0008122319,0.018188115,0.028192544,8390887,0,0.13217527,0.16699362,0.049532108,0.071106926,0.041651875,0.0025902344,0.0,0.025797715,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2904803840,2904796566,2.4724204e-07,0.0004486581,0.015031087,0.00085053477,0.020972986,0.030083342,8390887,0,0.13095048,0.16683672,0.030359894,0.06360693,0.03999995,0.0060527585,0.0,0.016370326,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2905000565,2904997468,4.5540605e-07,0.0006298448,0.021304615,0.00060142315,0.023438873,0.032587346,8390887,0,0.1289386,0.16569401,0.026980279,0.054487694,0.037413828,0.0058991024,0.0,0.021427384,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2905202693,2905199819,4.4379496e-07,0.0006287772,0.020874375,0.0006830832,0.023697982,0.033217598,8390887,0,0.12712574,0.164711,0.06546869,0.04187531,0.037749972,0.0034616746,0.0,0.05427786,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2905404073,2905402172,3.480893e-07,0.0005820759,0.019645134,0.0006229144,0.025099492,0.034685135,9439383,0,0.1254051,0.16378775,0.0005982499,0.06091792,0.03504371,0.0010373784,0.0,0.0026666573,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2905601072,2905599982,3.6341504e-07,0.00060247694,0.01950757,0.00044016735,0.019964809,0.030445945,9439383,0,0.12379349,0.16299875,0.0024745313,0.040208198,0.029311666,0.00023139852,0.0,0.04062691,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2905803576,2905802335,3.6780818e-07,0.00061788096,0.020144425,0.0002141126,0.015486758,0.025232185,9439383,0,0.12470818,0.16230337,0.013160588,0.03187799,0.027281241,0.0021584365,0.0,0.051546656,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2905992888,2905991198,2.9319477e-07,0.000587019,0.01961463,0.00021262669,0.01511446,0.024529748,9439383,0,0.12570675,0.16118017,0.004888053,0.047846086,0.024023117,0.0041239443,0.0,0.009213633,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2906203657,2906202545,3.228311e-07,0.000624345,0.021461327,0.00025548798,0.015447797,0.024498092,9439383,0,0.12785384,0.16118003,0.017247122,0.035644505,0.022130271,0.005976714,0.0,0.020463705,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2906406082,2906404898,4.6174395e-07,0.0006444654,0.022280216,0.00027535745,0.014259343,0.023046989,9439383,0,0.12994422,0.16070838,0.015181913,0.05192412,0.026473654,0.008066472,0.0,0.02519243,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2906595582,2906593808,4.0376733e-07,0.0005704769,0.020012485,0.00040908146,0.015917411,0.025713714,9439383,0,0.13176534,0.15978785,0.016109692,0.04612549,0.02052121,0.0072007813,0.0,0.019959956,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2906806142,2906805108,4.5069274e-07,0.0005870393,0.02041876,0.00038450173,0.01479175,0.02440114,9439383,0,0.13473195,0.15996328,0.0038260347,0.051850427,0.026756728,0.008477785,0.0,0.0055629117,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2906999752,2906998514,4.0706024e-07,0.00057485944,0.01963398,0.00043199633,0.014970114,0.023774996,9439383,0,0.13668364,0.15919238,0.0006119617,0.04257132,0.027791448,0.009871626,0.0,0.0021892425,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2907197517,2907196324,3.5537488e-07,0.00055984856,0.018840862,0.0004464708,0.015883232,0.024887338,9439383,0,0.13912055,0.15896899,0.00014146006,0.07011197,0.02919664,0.0081998855,0.0,0.008955052,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2907400519,2907398677,3.087397e-07,0.00053887157,0.017823728,0.00042304437,0.013896071,0.022864148,9439383,0,0.14140797,0.15875451,0.014577708,0.04220286,0.02680857,0.00916952,0.0,0.01860465,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2907597523,2907596536,2.948305e-07,0.00052915054,0.017391607,0.00040829153,0.012164744,0.020764003,9439383,0,0.14420664,0.15910658,0.027327998,0.046031415,0.031393934,0.010464034,0.0,0.0093623,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2907805724,2907800432,1.6555978e-07,0.00039755067,0.013929633,0.00021221176,0.008969815,0.014679031,9439383,0,0.15051857,0.16235247,0.020086968,0.024899535,0.033119168,0.010899105,0.0,0.01422434,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2908005484,2908004243,9.788099e-08,0.00035094962,0.012500994,0.00023702753,0.008663065,0.012854276,9439383,0,0.15559493,0.16483939,0.037605364,0.031780336,0.03139751,0.011252309,0.0,0.0015544489,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2908197057,2908196098,8.519807e-08,0.00029998823,0.011555489,0.00021866584,0.009049421,0.013698482,9439383,0,0.1580503,0.1655755,0.008978306,0.022059495,0.02366133,0.010894476,0.0,0.012336972,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2908400789,2908399998,1.2080291e-07,0.0003284046,0.012868714,0.00030869985,0.008173916,0.0141440015,9439383,0,0.15940264,0.16567935,0.00047057876,0.024723468,0.019284004,0.009969497,0.0,0.0006443236,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2908601724,2908600805,6.273435e-08,0.00023341666,0.009456922,0.00017605757,0.005132888,0.010379917,9439383,0,0.16051026,0.16575716,0.013884612,0.020444997,0.022743408,0.010848398,0.0,0.011130816,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2908799838,2908794165,5.082726e-08,0.00021524038,0.0087256115,0.00023001715,0.004894098,0.009865836,1050647,0,0.16080074,0.16533299,0.0022287166,0.023491204,0.019055838,0.010534227,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2909003556,2909002514,4.007115e-08,0.00017558636,0.006798634,0.0001376516,0.0035342474,0.006901789,1050647,0,0.16226992,0.16595988,0.0038374625,0.022004444,0.021358443,0.011004311,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2909197934,2909191377,2.8300384e-08,0.00013484074,0.00489196,5.028538e-05,0.0054032537,0.007464647,1050647,0,0.16210705,0.16543753,0.0094514415,0.024649955,0.018412506,0.009621315,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2909401014,2909395230,2.1654868e-08,0.00011162369,0.0036779887,0.000108043976,0.004117218,0.0065393904,1050647,0,0.16253859,0.16546679,0.0068865158,0.020611854,0.015965184,0.009839509,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2909604492,2909599128,1.723998e-08,9.456256e-05,0.0029037506,0.00021629654,0.008530028,0.009895621,1050647,0,0.16287002,0.16548496,0.044422723,0.025096577,0.009937274,0.010319376,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2909800791,2909799935,1.557295e-08,8.844059e-05,0.0026429216,0.00017303247,0.00656893,0.0074307807,1050647,0,0.16320817,0.16554868,0.007219864,0.013677085,0.015486772,0.010007584,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2910003261,2909997799,1.20163e-08,7.789763e-05,0.0022467067,0.00021662274,0.009058873,0.010678294,1050647,0,0.16402943,0.16604908,0.029768035,0.031159265,0.01369771,0.008863061,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2910194370,2910192650,1.0483288e-08,7.131473e-05,0.0019584422,0.00023906845,0.009042887,0.01072877,1050647,0,0.16346382,0.16548043,0.03929636,0.022832887,0.009084878,0.008067429,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2910398448,2910396503,9.2901145e-09,6.885892e-05,0.0019176995,0.00038920535,0.012900747,0.015115069,1050647,0,0.16354366,0.1654421,0.019941464,0.026716428,0.008720099,0.007317425,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2910605716,2910604852,8.098463e-09,6.461546e-05,0.0017589661,0.00034955604,0.012432995,0.015330585,1050647,0,0.16441457,0.16601834,0.01078163,0.036644496,0.010048459,0.0074685775,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2910794567,2910793715,7.364263e-09,6.3743355e-05,0.0015377473,0.00038962913,0.013017289,0.01643153,2071,0,0.16388467,0.16549772,0.02903114,0.034588944,0.008719016,0.00623089,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
2911003193,2911002064,6.2648593e-09,6.116704e-05,0.0014698961,0.00045665703,0.013721579,0.017503552,2071,0,0.1646396,0.16600695,0.022506371,0.05072573,0.005215825,0.005827088,0.0,0.017556876,0.0,0.0,6946842,6684698,6780705,8943875,0,0,895,2,1,2,0,7,0,0,0,0,0,0,0
