timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
2889090960,0.0903316,-0.06852509,-0.71912175,10495,0,-1.5823787,0.40500066,-10.112698,8728,0
2889099951,-0.05904658,-0.13163887,-0.6970758,8991,0,0.33874676,2.2663171,-9.632526,8694,0
2889104447,0.058149587,-1.3698017e-06,-0.7073159,4496,0,-0.07633742,-1.5504609,-10.101517,5022,0
2889114940,0.16616975,-0.025636338,-0.7094322,5949,0,-1.9011787,2.6829283,-10.017538,5001,0
2889119437,-0.03278701,-0.12097136,-0.72404623,4497,0,0.33507702,-1.5590347,-10.190712,4999,0
2889129931,0.06347551,-0.061059017,-0.6972569,5951,0,2.0656922,1.1434582,-8.327311,5000,0
2889140422,0.102116376,-0.038446754,-0.71205646,5996,0,-0.38766736,2.28408,-9.180584,5000,0
2889144918,0.00046108133,-0.08784369,-0.7525529,4496,0,-0.26879147,-2.0988889,-10.77073,5001,0
2889149415,-0.02976879,-0.11045788,-0.7129558,4497,0,-2.3742583,1.0396136,-9.579346,4998,0
2889159907,-0.025916705,-0.038749784,-0.64527917,5948,0,-0.3661865,0.9309255,-8.911025,5000,0
2889170400,0.0081814965,-0.091783464,-0.74790287,5996,0,-0.9029843,-0.48909688,-11.028171,4999,0
2889174897,0.07296948,-0.038817905,-0.74663365,4497,0,-1.8095325,-0.012583703,-9.38392,5000,0
2889183943,-0.050342813,-0.094309025,-0.6598308,9046,0,0.18701038,2.1582043,-8.962464,8751,0
2889188387,-0.025089461,-0.0607387,-0.66097134,4444,0,1.3945442,-1.0146546,-9.3758745,5002,0
2889200379,0.10171868,-0.082761765,-0.7491726,7495,0,0.39645177,0.11689413,-9.198123,7523,0
2889204875,-0.12839974,-0.058738783,-0.6664995,4496,0,-2.2711926,0.11429059,-10.490225,5055,0
2889210871,0.040970042,-0.09471897,-0.64593524,5996,0,-0.14890593,3.4950202,-9.216021,5765,0
2889219864,-0.09365912,-0.07390809,-0.69529164,8993,0,0.022646455,-0.566812,-10.894332,8563,0
2889230357,-0.028880104,-0.07185181,-0.6885579,5996,0,-2.3286803,-0.9347992,-8.265956,5000,0
2889234854,0.052855942,-0.05568341,-0.6643534,4497,0,-1.2704504,2.8750467,-10.309146,4377,0
2889245346,-0.026526427,-0.051294174,-0.6891511,5996,0,-0.36497226,0.8491039,-9.772489,6274,0
2889254340,0.04670675,-0.062971696,-0.72299874,8994,0,1.4017718,-1.6140947,-8.907291,7476,0
2889258883,0.114533715,-0.023705317,-0.691407,4543,0,-1.4067794,1.4731102,-8.649107,5000,0
2889263333,-0.08829256,-0.041354794,-0.6849595,4450,0,-0.74804616,0.3793436,-11.372583,5116,0
2889267830,-0.021437448,-0.15037955,-0.6632394,4497,0,-1.305615,2.6791313,-10.320195,4883,0
2889273872,-0.0015454856,-0.022997297,-0.69247425,6042,0,3.6284697,-2.5542169,-7.5865326,5001,0
2889278322,0.07207731,-0.0016044427,-0.70630324,4450,0,0.23956093,0.6541793,-9.613993,5103,0
2889288862,-0.046120305,-0.041582465,-0.6980544,6035,0,-0.42664617,0.14883506,-11.544923,4998,0
2889293311,0.07042925,-0.070113145,-0.6672596,4449,0,-1.6283517,2.7876782,-9.526159,5112,0
2889303851,0.05728135,0.031237762,-0.6679506,6043,0,-0.2558556,2.7176218,-9.521076,5000,0
2889308301,0.109644495,-0.069497325,-0.73095524,4450,0,0.89118785,-1.5221438,-8.94533,5113,0
2889318840,0.09261407,-0.02837461,-0.6890358,6042,0,0.2193371,2.254195,-9.5285845,5677,0
2889323290,-0.12906323,-0.06672276,-0.6409566,4450,0,-0.45034018,-1.0989085,-11.346254,4502,0
2889327791,0.052330114,-0.009682575,-0.63474786,4501,0,-0.10878818,3.1414766,-7.6974754,5425,0
2889333829,0.057446305,0.0038242508,-0.72104234,6038,0,1.377566,-3.402702,-10.325062,4401,0
2889338279,-0.011147292,-0.06071515,-0.71288913,4450,0,-1.0874946,0.9374421,-9.825165,5109,0
2889350270,-0.050421827,-0.04451371,-0.6309334,7494,0,-0.72618914,-0.03343076,-8.722725,6246,0
2889354767,0.087516256,0.027860388,-0.6431786,4497,0,0.2734425,2.0467675,-9.558592,5000,0
2889359264,-0.03515079,0.03894127,-0.7129058,4497,0,-0.22037464,-2.073973,-12.051926,5048,0
2889365260,0.09921588,-0.0051259655,-0.7185809,5996,0,-1.9061682,1.4471033,-10.245125,4984,0
2889369756,0.040596806,-0.0063073603,-0.69502515,4496,0,1.4127091,-1.9445195,-9.513449,4969,0
2889380249,-0.012853576,-0.0030239194,-0.6412202,5996,0,0.11954044,0.43665892,-8.170138,4994,0
2889384747,-0.07545067,-0.0034750847,-0.67946196,4498,0,1.5555452,0.48557314,-10.677574,5000,0
2889393792,0.038928192,0.036023203,-0.7110697,9045,0,-0.95939857,-1.6225598,-10.3604965,8758,0
2889398241,0.079265594,-0.011739863,-0.6466593,4449,0,-0.47414333,2.9765973,-9.639834,5025,0
2889408776,-0.18272269,-0.024921363,-0.6652956,6043,0,2.5281742,1.4775347,-9.759142,4998,0
2889413225,0.07657058,0.023237757,-0.69024163,4449,0,-1.388712,1.5581431,-9.647066,5022,0
2889423764,0.057568695,0.0050346144,-0.6675406,6042,0,-2.142698,2.58479,-9.242301,5000,0
2889428214,-0.027160598,-0.005175837,-0.6758813,4450,0,0.09684503,-0.5652542,-9.059413,5697,0
2889438754,-0.030918198,-0.047178384,-0.67778915,6043,0,-0.58195615,-1.3006834,-10.267678,6188,0
2889447700,-0.03334675,0.0028175744,-0.6715719,8946,0,0.2880756,1.4128492,-9.112809,7531,0
2889452199,-0.058534738,0.0059143757,-0.7001762,4499,0,-0.7028039,-2.0617468,-10.538356,4970,0
2889456694,-0.121905744,-0.09387332,-0.66625327,4495,0,0.76433915,1.5671569,-9.922472,4999,0
2889462689,-0.10515395,-0.027631646,-0.6775444,5995,0,0.41798982,0.48866528,-8.027981,5002,0
2889467186,-0.14317709,-0.0447139,-0.6413501,4497,0,0.111419894,-0.038311265,-9.174505,4999,0
2889471683,-0.026848037,-0.029376904,-0.6425283,4497,0,-2.09957,0.76745063,-10.761333,4999,0
2889477679,-0.09011838,0.004154984,-0.714681,5996,0,1.9587086,-1.371384,-10.513398,5000,0
2889482176,-0.03651875,-0.041558053,-0.6891659,4497,0,-0.7600043,1.8952006,-9.889921,4999,0
2889492672,-0.09231359,-0.08831073,-0.6418453,6000,0,1.9879221,2.0602078,-8.637321,5003,0
2889497165,-0.058436383,-0.048502836,-0.6515947,4493,0,-1.5619841,-0.0053959372,-10.24128,4998,0
2889507657,0.014755577,-0.041297067,-0.7043138,5995,0,-0.19437146,1.0188533,-10.870771,4997,0
2889512157,-0.15014759,-0.092185296,-0.6735875,4500,0,-1.76559,-4.2158403,-9.348735,5001,0
2889516651,0.028856887,-0.051774014,-0.62371546,4494,0,0.7951518,3.9315245,-7.8899846,4999,0
2889522646,-0.09669081,-0.08074521,-0.6693164,5995,0,-0.7956098,-0.8396581,-10.064408,5000,0
2889527143,-0.16780229,0.03280127,-0.6688672,4497,0,0.270646,2.7198162,-10.280195,5000,0
2889537636,-0.11737566,-0.09329366,-0.6751031,5996,0,-1.8520613,-4.5653086,-9.619367,5626,0
2889542132,0.1233205,-0.052195776,-0.63596547,4496,0,1.7169486,4.0156317,-7.7927065,5011,0
2889552625,-0.18640865,-0.05477836,-0.6538523,5996,0,-0.5458713,4.76485,-8.832098,4936,0
2889557121,0.08263334,-0.04009911,-0.6847297,4496,0,2.592764,-0.41471815,-10.398757,5002,0
2889567614,0.101450406,-0.0772056,-0.66259027,5996,0,0.08036999,3.1068313,-7.9076066,5000,0
2889572111,0.017739575,-0.07374912,-0.68840253,4497,0,-0.65215147,-1.6662754,-10.402011,5004,0
2889582608,0.012286536,-0.05630018,-0.6654149,6000,0,1.4023683,0.6763516,-10.0534315,5000,0
2889587100,0.04289002,-0.10173984,-0.67159355,4492,0,-2.2665744,-2.2918873,-10.60263,5142,0
2889597592,0.06726693,-0.09800238,-0.6931272,5995,0,0.83306086,0.9713289,-10.474505,5000,0
2889602089,-0.02303213,-0.028037561,-0.66324574,4497,0,0.46901026,1.8366199,-8.521401,5170,0
2889612582,0.05289042,-0.0733225,-0.6551817,5996,0,-1.9993836,-0.63867027,-9.948706,5012,0
2889617079,0.14009535,-0.114850834,-0.6961357,4497,0,1.4457096,-2.0354285,-8.898815,4498,0
2889621575,-0.0007233918,-0.07522821,-0.7156117,4496,0,-1.8419522,0.30191594,-10.19956,5489,0
2889627571,0.07893685,-0.06659015,-0.66442496,5996,0,0.9122543,2.417164,-8.868458,5007,0
2889632068,-0.12684128,-0.12443987,-0.62619865,4497,0,1.0982924,-0.2623745,-10.296048,4485,0
2889642560,0.078372635,-0.07930872,-0.68934083,5996,0,1.3569527,-3.4845123,-11.785522,5616,0
2889651557,0.052716672,-0.041281234,-0.6941458,8997,0,0.3212089,2.1488373,-7.891529,7525,0
2889656097,-0.108305775,-0.09575939,-0.6380433,4540,0,-0.88418615,-0.9153857,-11.386469,5001,0
2889660547,-0.066668324,-0.105630524,-0.60684645,4450,0,-2.18048,2.6459649,-8.282184,5031,0
2889666543,0.027903175,-0.060885396,-0.66367304,5996,0,3.46116,-1.7226411,-8.805444,5089,0
2889671086,-0.043356813,-0.036380958,-0.70805305,4543,0,-1.8348825,-1.1675205,-9.368853,4877,0
2889681532,-0.07995706,-0.12834282,-0.6388295,5996,0,-2.228841,-1.447528,-10.596822,4960,0
2889686076,-0.007038292,-0.03306558,-0.6190589,4544,0,-2.4353766,2.8826525,-10.88553,4992,0
2889698020,-0.031263784,0.011888936,-0.67627984,7495,0,-0.36324692,1.3891032,-9.870744,7496,0
2889707013,-0.024099296,-0.11051735,-0.6582417,8993,0,-0.7749029,-2.0594666,-8.777788,8810,0
2889716054,-0.041015152,-0.05616638,-0.63888633,9041,0,-0.46035552,1.5538485,-11.777501,8689,0
2889726499,0.026890565,-0.07156796,-0.67390835,5995,0,5.0004635,-0.38387254,-7.5979238,5001,0
2889731043,0.035521455,-0.07171788,-0.6556789,4544,0,-3.4836535,-1.3859806,-10.125306,5000,0
2889741489,-0.041005086,-0.09103279,-0.6484707,5996,0,-0.30530038,0.5837931,-10.811769,6852,0
2889750482,-0.045690145,-0.05070339,-0.6419681,8993,0,1.8966483,0.21470325,-10.8023205,7500,0
2889754979,0.072829306,-0.069881365,-0.64860314,4497,0,-3.052121,0.20620555,-10.641341,5000,0
2889759476,0.12072187,-0.008088333,-0.6681595,4497,0,0.6308754,-1.6536888,-7.421912,5024,0
2889769969,0.04611129,-0.040327698,-0.6266183,5996,0,0.0802403,2.5613277,-11.398329,5008,0
2889774465,-0.113110684,-0.0849625,-0.6137737,4496,0,1.862517,-1.4959455,-9.925455,5065,0
2889784958,0.13655557,-0.0424658,-0.66908216,5996,0,0.95602393,-3.5816948,-8.988655,5000,0
2889789455,-0.06425323,-0.048478905,-0.6433021,4497,0,-1.2890166,0.5042598,-10.751633,5030,0
2889799947,-0.11504984,-0.08343946,-0.56816196,5995,0,-1.2594428,-1.3793311,-10.832352,4999,0
2889804443,-0.013634222,-0.07985184,-0.5869259,4496,0,-1.4978602,1.8651325,-9.83292,4999,0
2889814940,-0.031057453,-0.039793886,-0.6408323,6000,0,-0.47123078,-0.07165399,-6.0984535,5000,0
2889825433,-0.10879916,-0.089592874,-0.54332745,6000,0,-3.0243804,-0.2569343,-11.366984,5000,0
2889829926,-0.010749748,-0.02737806,-0.57689464,4493,0,-0.7824401,1.8129823,-10.046012,5004,0
2889834422,0.014416604,-0.13737118,-0.6533705,4496,0,2.5614796,-2.4659104,-10.939979,5002,0
2889844914,0.023518445,-0.057445947,-0.58500093,5996,0,0.5472274,0.06302857,-10.82207,5650,0
2889853908,-0.045349907,-0.05566299,-0.5402321,8994,0,-2.291398,2.3171346,-9.666733,7478,0
2889858451,-0.10217173,-0.15625724,-0.607851,4543,0,2.7582648,-1.6902751,-10.679082,5000,0
2889862901,0.015311566,-0.07961842,-0.6221099,4450,0,0.6937631,0.8803279,-6.504513,4999,0
2889868897,0.034279115,-0.019039733,-0.58941656,5996,0,2.3985498,-1.5326307,-9.651177,4998,0
2889873440,-0.04483933,-0.0709769,-0.5312664,4543,0,-3.672004,0.37527058,-10.829899,5001,0
2889877891,-0.018338924,-0.08068358,-0.5519161,4451,0,-2.826886,1.6892849,-11.608859,5002,0
2889883888,-0.11780809,-0.14159724,-0.58795446,5997,0,1.9533303,-0.33787155,-10.115753,5009,0
2889888432,-0.018301882,-0.07746423,-0.5948962,4544,0,0.4959557,1.6732992,-8.2512665,5040,0
2889898875,-0.022003505,-0.09810925,-0.5419237,5995,0,-2.8897676,-0.44866127,-10.795275,6250,0
2889907870,-0.075729795,-0.09951717,-0.57313174,8995,0,-0.67929614,0.06269052,-10.438686,7501,0
2889912366,-0.066025116,-0.14891002,-0.57530963,4496,0,0.5971483,1.5539505,-8.246751,5001,0
2889922858,-0.0243183,-0.07642241,-0.52992845,5996,0,-1.3515543,0.86311394,-10.887092,5005,0
2889927355,-0.0031325559,-0.06134472,-0.5923534,4497,0,-0.6867832,-1.3291445,-10.3946,5002,0
2889937848,-0.030335223,-0.06611528,-0.5559394,5993,0,0.0879316,2.6087408,-10.781189,5006,0
2889942348,-0.1577814,-0.1765263,-0.51481503,4500,0,2.3925276,-0.015429961,-7.802152,4994,0
2889946841,-0.054439366,-0.022661628,-0.5057252,4493,0,-1.234273,1.9309195,-8.528894,4398,0
2889951343,0.020503977,-0.0043516015,-0.59790623,4502,0,1.0747999,-1.9294027,-10.883932,5024,0
2889955885,-0.08559501,-0.0855175,-0.5979181,4542,0,-1.9779065,-1.483266,-9.467431,4982,0
2889964828,-0.083714604,-0.067525,-0.5403093,4497,0,0.55336356,0.19305491,-9.019776,5002,0
2889969325,-0.17860918,-0.061727464,-0.48362988,4497,0,-3.018905,1.5392187,-9.443191,5170,0
2889973825,-0.011813008,0.093707,-0.54712486,4500,0,3.7039998,-2.0222428,-10.299383,4837,0
2889984314,-0.046910968,0.007237241,-0.58776486,10489,0,-2.2741644,-0.42322013,-10.671526,7468,0
2889988811,-0.03492058,-0.0106091825,-0.5296656,4497,0,3.3116837,1.9482454,-9.016417,5000,0
2889993360,-0.107206866,-0.01321835,-0.49595374,4549,0,-1.4183769,1.2097024,-7.7957287,5007,0
2890003800,-0.026630161,0.043128215,-0.5800962,5996,0,0.7009839,-1.0878923,-11.658404,5093,0
2890008345,0.0171057,0.09132537,-0.58919924,4545,0,-0.90773374,-0.98597825,-10.384252,5130,0
2890018789,-0.00615236,0.05321646,-0.5055314,5995,0,-2.0737152,2.2398887,-9.467156,4970,0
2890023333,-0.15024379,0.05996625,-0.53667,4544,0,-0.9363288,-1.5773033,-9.390428,5136,0
2890027782,-0.03864715,0.13191013,-0.55437195,4449,0,2.179091,2.207112,-9.339074,4864,0
2890033778,0.07297376,0.15497161,-0.57857674,5996,0,-0.101873934,-2.3765152,-11.393378,4999,0
2890038322,-0.091286875,0.10635282,-0.5253316,4544,0,-1.1976509,-0.13931376,-9.802591,4473,0
2890048768,-0.10890204,0.07086795,-0.5396333,5996,0,-0.3704492,-3.0075073,-9.495045,5000,0
2890053311,-0.01482672,0.17198175,-0.5313071,4543,0,2.4551446,4.093932,-7.668414,4464,0
2890063757,-0.05690853,0.119023725,-0.51797324,5993,0,-1.8130982,-0.7453433,-10.764289,4999,0
2890068300,0.14264746,0.106673986,-0.53671026,4543,0,-1.2516253,2.546139,-10.019125,5082,0
2890072750,-0.07726587,0.048361696,-0.5490802,4450,0,-0.73979837,-3.0879579,-10.512614,4918,0
2890078746,-0.043484893,0.11591709,-0.49565235,5996,0,0.6386623,4.312364,-7.328313,5006,0
2890083290,0.022700576,0.14971486,-0.5176046,4544,0,2.9272642,-1.367675,-10.006457,5072,0
2890087739,-0.043086264,0.13045238,-0.4755875,4449,0,-2.5681312,-0.8772285,-11.369298,4923,0
2890093735,0.093416244,0.093487315,-0.5226916,5996,0,-0.5913517,1.4619284,-9.503515,5004,0
2890098279,-0.015385346,0.030006379,-0.5165875,4544,0,-1.6384997,-1.4939874,-11.283957,5077,0
2890108725,-0.014196811,0.09147281,-0.46025273,5996,0,1.6353196,0.5483828,-9.628256,5000,0
2890113268,-0.02924585,0.08369888,-0.4391086,4543,0,-0.6114852,-0.60255873,-10.485693,5115,0
2890123714,0.03186715,0.017492067,-0.50725764,5996,0,-1.984951,-1.3136543,-10.768922,4999,0
2890128257,-0.015189437,0.057940364,-0.44877473,4543,0,-1.2147872,1.7457763,-9.089839,5071,0
2890138703,-0.046783116,0.05185233,-0.39827067,5996,0,-1.2695663,-0.12602085,-10.215782,6251,0
2890147696,0.056534838,0.045202293,-0.48900133,8993,0,-0.36299127,-0.93299466,-10.588345,7501,0
2890152193,0.003359314,-0.044946548,-0.43057778,4497,0,0.5501474,0.043449126,-9.00919,5625,0
2890156696,0.01098637,0.047968294,-0.36460754,4503,0,2.1689527,2.6791844,-8.517042,4998,0
2890162686,-0.06650012,-0.04403105,-0.3624956,5990,0,-0.49080476,-0.38431093,-10.105217,5002,0
2890167182,-0.018232418,0.03240298,-0.41149017,4496,0,-0.7842757,1.6328326,-10.967277,4999,0
2890171679,0.09675337,-0.042484794,-0.4651086,4497,0,0.8604176,-1.9612396,-9.692153,4999,0
2890177679,0.023625333,-0.026121117,-0.410621,6000,0,-2.3196166,-0.30538848,-9.784636,5000,0
2890182171,0.06570344,-0.018319888,-0.34412062,4492,0,1.9845681,1.241583,-9.444795,5001,0
2890194163,0.01503288,-0.07994931,-0.3768927,7492,0,0.32619056,1.233909,-9.841084,7501,0
2890203203,0.041403458,-0.020257488,-0.39911824,9040,0,-2.2055943,-0.17661554,-11.952584,8747,0
2890213649,-0.078321025,-0.087563485,-0.3519169,5996,0,0.5163293,1.7274702,-7.844709,4999,0
2890218196,0.09079341,-0.019962916,-0.3600203,4547,0,0.26954645,2.462497,-10.392026,5053,0
2890228638,0.08468086,-0.015130336,-0.35050392,5996,0,0.7342979,3.497187,-8.929416,5034,0
2890233182,0.13043995,-0.12343854,-0.3491802,4544,0,-0.36628088,-3.6139371,-11.512031,4965,0
2890237631,-0.01808658,-0.078775264,-0.34452906,4449,0,-0.85283303,0.11228027,-8.267993,5000,0
2890243627,0.13622935,-0.10533649,-0.33980575,5996,0,2.3794162,3.1192563,-7.6899214,5010,0
2890248171,-0.045996107,-0.04942148,-0.33434603,4544,0,-1.8261943,-1.5642494,-10.372461,4991,0
2890258617,0.14290427,-0.12715201,-0.34305757,5996,0,-1.0861509,-2.4147627,-13.79401,4375,0
2890267610,0.09180529,-0.07384229,-0.33559036,8993,0,0.89118844,0.7774284,-7.406977,8750,0
2890272111,0.052068003,-0.030188447,-0.30261645,4501,0,-2.487546,-0.050476853,-10.016923,5005,0
2890276603,-0.06570201,-0.034170534,-0.2971564,4492,0,-0.4787006,1.1002226,-10.113809,5017,0
2890282599,0.0884411,-0.07039247,-0.30945092,5996,0,2.0814512,1.1723151,-10.061191,4990,0
2890287097,0.059419107,-0.016791051,-0.34494495,4498,0,-2.34728,-3.3312287,-11.177365,5120,0
2890297588,0.10221599,0.001031807,-0.29976788,5995,0,-1.9034797,0.51949173,-10.357264,5001,0
2890302086,-0.094417274,-0.05287737,-0.27962273,4498,0,1.6650956,0.3758813,-7.4836435,5168,0
2890312578,0.07364402,0.006182287,-0.31168902,5996,0,-1.1148895,-2.4900122,-11.587514,4999,0
2890317074,0.04969202,-0.077288784,-0.2930282,4496,0,0.16375336,0.31947693,-9.557936,5141,0
2890321571,0.11556751,0.026397351,-0.30804363,4497,0,-0.030646166,0.9685639,-9.006018,4859,0
2890327567,-0.08692454,0.0029139693,-0.27772734,5996,0,0.3871479,-1.2325932,-10.508151,5054,0
2890332063,0.0038982893,-0.0916578,-0.25580567,4496,0,-1.4132136,2.579705,-8.603369,5085,0
2890342558,-0.006619647,0.023107862,-0.25810874,5998,0,0.24233724,0.5631084,-8.315637,5645,0
2890347053,0.03329143,0.09065018,-0.29331374,4495,0,-1.9900638,-0.19166142,-11.710561,4492,0
2890357545,-0.06450808,-0.0152819585,-0.25027075,5995,0,-0.5873956,0.57750845,-8.129342,4378,0
2890362042,-0.035815943,0.0013330795,-0.21326658,4497,0,1.06596,0.6966334,-8.981887,5104,0
2890366539,-0.032544322,0.07007077,-0.22589615,4497,0,-0.34282795,1.0997202,-10.293457,4892,0
2890372535,-0.079109125,0.030215537,-0.2547985,5996,0,0.12967032,0.70437574,-10.708159,5000,0
2890377031,0.013448569,0.021744719,-0.25295857,4496,0,-0.9661951,-0.4228986,-9.47757,5071,0
2890381528,-0.05079271,-0.019936105,-0.24287733,4497,0,1.7102176,-2.4728591,-8.271871,4928,0
2890387523,-0.049566764,0.00040307423,-0.17605191,5995,0,-2.3452585,1.2991818,-8.799796,5000,0
2890392021,-0.040877502,0.043790836,-0.1899583,4498,0,0.78246516,2.2320411,-9.832944,5058,0
2890402515,-0.0070719216,0.06431715,-0.22247094,5998,0,-0.27511662,0.6378975,-10.805888,5001,0
2890407010,-0.017310394,-0.08316765,-0.20758098,4495,0,2.9217334,-2.4849641,-8.101899,5048,0
2890417502,-0.062338825,-0.014917621,-0.16473377,5996,0,1.6234211,1.2365023,-8.884953,4997,0
2890421999,-0.112851515,0.018761363,-0.19251634,4497,0,-2.119435,1.9329778,-10.208085,5043,0
2890426495,-0.05361413,0.059063673,-0.18654345,4496,0,0.23186797,0.9144129,-10.966319,4958,0
2890432492,-0.032116435,-0.029490137,-0.14895591,5997,0,1.6185347,-1.2327617,-9.114793,5000,0
2890436988,0.043933794,0.10847834,-0.14254688,4496,0,-1.4665195,0.16586111,-10.994242,5043,0
2890447480,-0.08823541,-0.030336339,-0.16229986,5995,0,-0.20387799,2.6191895,-7.1013517,5001,0
2890451977,-0.06965869,-0.023681376,-0.15259726,4497,0,1.4302912,0.31495693,-8.41067,5694,0
2890462469,0.009911229,0.0366798,-0.13257326,5995,0,0.90046567,0.47710362,-12.343466,4964,0
2890466969,-0.0016843831,0.017279131,-0.14344396,4500,0,-0.9896237,-1.0940696,-8.944559,5028,0
2890475960,-0.070618615,-0.010034374,-0.14081392,8991,0,-0.5606319,1.4833081,-9.462496,8775,0
2890486454,-0.105268195,0.023724794,-0.09700444,5951,0,2.0602427,0.65749866,-10.154142,4992,0
2890490949,0.0805947,0.050504744,-0.13999823,4495,0,-2.2596781,0.58411324,-12.333769,5002,0
2890501441,-0.015747434,0.009461976,-0.117675714,5948,0,-1.8675625,2.9025662,-9.922889,4990,0
2890505938,-0.10540047,0.011356484,-0.08579866,4497,0,1.6993158,-1.065855,-7.3332405,4998,0
2890510482,-0.19064492,-0.014349874,-0.07027187,4544,0,-2.1936758,1.7435372,-11.915998,5001,0
2890516431,0.048204094,0.075323604,-0.1119848,5949,0,-0.2963782,1.8155555,-11.834823,5000,0
2890520929,-0.10275745,-0.03296357,-0.12024286,4498,0,1.5027965,-2.7885234,-9.804451,5000,0
2890525471,0.014772623,0.06425984,-0.10773137,4542,0,-1.2627578,2.2846377,-10.03433,4999,0
2890531421,-0.07592848,0.026398031,-0.09668177,5950,0,0.5371826,-1.4289145,-8.8445635,5003,0
2890535917,-0.13428627,-0.06163171,-0.06309169,4496,0,-2.3159986,1.1631637,-8.908813,4998,0
2890546409,-0.09956365,0.043785766,-0.08844385,5949,0,1.0901755,-0.78703374,-10.566026,4996,0
2890550906,-0.014069082,0.12716106,-0.09744907,4497,0,-1.254614,1.2675012,-13.178256,4999,0
2890561408,-0.07203034,0.012907358,-0.07005871,5959,0,0.29709348,0.9816815,-9.9506445,5625,0
2890565895,-0.06979592,-0.001972578,-0.031744182,4487,0,-0.50224644,0.21114086,-8.831138,4374,0
2890570439,-0.10542424,0.1338818,-0.04885871,4544,0,1.0369788,1.3168588,-8.801293,5026,0
2890576387,-0.054295298,0.04225628,-0.08709679,5948,0,1.822611,-0.057669643,-11.512057,5070,0
2890580884,-0.046441123,0.08585157,-0.09520865,4497,0,-1.854817,-2.157247,-8.023385,4904,0
2890592922,-0.06809471,0.05553235,-0.019875254,7494,0,-2.3643272,1.5011942,-9.1621475,7479,0
2890601869,-0.10429829,0.051092118,-0.057924718,8947,0,1.4761422,1.286148,-11.564211,7526,0
2890606366,-0.024498535,0.16819414,-0.082794264,4497,0,-1.6616968,-2.1137679,-10.480186,4995,0
2890610862,-0.04755032,-0.005367683,-0.050766364,4496,0,1.488877,-1.6075958,-10.628769,5124,0
2890615406,0.024369728,0.074756555,-0.012144913,4544,0,-2.9599564,2.1284761,-9.858559,4876,0
2890619856,-0.17563437,0.05380169,-0.018415527,4450,0,2.362296,0.7775688,-8.32151,5000,0
2890628849,-0.094438985,0.09270452,-0.04598558,8993,0,-1.4095459,1.0576975,-11.153448,7478,0
2890633346,-0.121404104,0.018174756,-0.051030725,4497,0,3.635495,-3.8416553,-9.049483,5166,0
2890642340,-0.030112995,0.05375954,-0.024622543,4450,0,0.16589135,-0.9565291,-9.3422985,5000,0
2890651333,-0.16833378,0.09055323,-0.027554248,8993,0,0.04447299,2.4887764,-9.381081,8161,0
2890655834,-0.11602577,0.057646547,-0.017150743,4501,0,2.8661582,-3.9412007,-9.078123,4490,0
2890664825,0.058486976,0.14625263,-0.034961116,4451,0,0.7010029,-0.094066665,-8.776299,4377,0
2890669320,-0.15074828,0.09570111,-0.046595003,4495,0,-0.54760236,-1.6350884,-10.330538,5064,0
2890679813,-0.13420579,0.06947323,-0.0064084074,10493,0,-0.87882894,1.6676221,-9.941784,8653,0
2890688807,-0.12756778,0.13162917,0.01293155,8994,0,1.009325,0.14886779,-9.080751,8750,0
2890693303,-0.07219799,0.15483563,-0.05783941,4496,0,-0.6152004,-1.0943983,-9.8723545,5156,0
2890703795,-0.13636102,0.0870044,0.008885923,5948,0,-1.0680914,1.5913064,-9.709699,4998,0
2890708295,-0.19485405,0.18398696,0.051141225,4500,0,0.7281988,0.13815624,-10.191272,5128,0
2890718786,-0.044640962,0.16314681,-0.036562078,5950,0,-0.7723051,-0.25234726,-10.168741,5004,0
2890723281,-0.14521423,0.13440289,-0.036890637,4495,0,1.3658156,-1.6845413,-8.454877,5062,0
2890727825,-0.120721,0.12939566,0.025039831,4544,0,-3.8227813,2.5567148,-11.183217,4935,0
2890733774,-0.1717227,0.16698313,0.057841673,5949,0,1.8696619,0.5751487,-8.641103,5000,0
2890738271,-0.21299204,0.11820908,0.03499921,4497,0,-0.17424889,0.5540536,-10.886737,5055,0
2890748763,-0.10114446,0.11901148,-0.022341061,5949,0,1.0110031,-2.2297535,-9.818873,5000,0
2890753260,-0.041514125,0.16939966,0.033048607,4497,0,-3.4395869,1.9845785,-9.587376,5042,0
2890763753,-0.16746753,0.09229671,0.054756407,5949,0,-2.2322783,2.3286958,-10.759239,5000,0
2890768249,-0.063089825,0.21622658,0.002508886,4496,0,1.9406906,-0.6275599,-8.453529,5654,0
2890772793,-0.14715703,0.092252366,-0.002699229,4544,0,-0.17245017,0.101111785,-9.6436825,4346,0
2890778742,0.016379481,0.1716188,0.013452991,5949,0,-2.36331,1.5348458,-11.501532,4999,0
2890783239,-0.18698816,0.12504804,0.037926145,4497,0,0.81995994,-2.0916717,-11.479575,5028,0
2890795276,-0.11112454,0.14861767,0.025163231,7494,0,1.6838266,-1.4870297,-9.768597,7537,0
2890804223,0.0049909083,0.113063715,0.013017166,8947,0,0.4846834,1.3151523,-8.998273,7463,0
2890808720,-0.1798824,0.105303355,0.03235175,4497,0,-0.691867,-3.2818756,-10.723309,5000,0
