timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
2896196178,6946842,6946842,2490386,3670026,0,0.11893026,0.1644151,0.093501255,0.0,6684698,6684698,2490386,3670026,0,0.004718726,0.010061877,0.012362991,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2896400084,6946842,6946842,2490386,3670026,0,0.09165689,0.170803,0.19717622,0.0,6684698,6684698,2490386,3670026,0,0.005362307,0.008793129,0.009701261,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2896603842,6946842,6946842,2490386,3670026,0,0.21335295,0.29539743,0.12112856,0.0,6684698,6684698,2490386,3670026,0,0.012176599,0.0011885549,0.011863098,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2896803294,6946842,6946842,2490386,3670026,0,0.13733655,0.17629564,0.11623374,0.0,6684698,6684698,2490386,3670026,0,0.0023255155,0.009265342,0.008699712,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2897001114,6946842,6946842,2490386,3670026,0,0.06886584,0.12029049,0.1425169,0.0,6684698,6684698,2490386,3670026,0,0.005285764,0.0041003106,0.008968173,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2897200348,6946842,6946842,2490386,3670026,0,0.1539819,0.26609975,0.26969907,0.0,6684698,6684698,2490386,3670026,0,0.014889542,0.003743876,0.016604967,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2897399826,6946842,6946842,2490386,3670026,0,0.21067338,0.26000014,0.29547092,0.0,6684698,6684698,2490386,3670026,0,0.010955442,0.002442724,0.011742715,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2897603610,6946842,6946842,2490386,3670026,0,0.16480142,0.0942039,0.14728646,0.0,6684698,6684698,2490386,3670026,0,0.005769668,0.012792522,0.009799635,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2897803131,6946842,6946842,2490386,3670026,0,0.10235778,0.312068,0.3346572,0.0,6684698,6684698,2490386,3670026,0,0.012827929,0.005842846,0.018539773,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2898005282,6946842,6946842,2490386,3670026,0,0.25028577,0.15748306,0.16425914,0.0,6684698,6684698,2490386,3670026,0,0.011348821,0.0029644796,0.012771337,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2898201631,6946842,6946842,2490386,3670026,0,0.31846318,0.39303136,0.11774388,0.0,6684698,6684698,2490386,3670026,0,0.012721575,0.009791474,0.0218441,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2898405985,6946842,6946842,2490386,3670026,0,0.05557323,0.06057937,0.06827639,0.0,6684698,6684698,2490386,3670026,0,0.010404386,0.0022995207,0.011726505,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2898603327,6946842,6946842,2490386,3670026,0,0.20554082,0.19663835,0.14465605,0.0,6684698,6684698,2490386,3670026,0,0.013929967,0.0047981758,0.016118865,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2898802715,6946842,6946842,2490386,3670026,0,0.33738434,0.26940557,0.41308358,0.0,6684698,6684698,2490386,3670026,0,0.008150806,0.0073588924,0.015014767,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2898996120,6946842,6946842,2490386,3670026,0,0.114898525,0.14387843,0.17416483,0.0,6684698,6684698,2490386,3670026,0,0.012321875,0.007200823,0.018399728,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2899196319,6946842,6946842,2490386,3670026,0,0.06156035,0.26115793,0.3024938,0.0,6684698,6684698,2490386,3670026,0,0.0069174566,0.013659059,0.018807562,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2899405383,6946842,6946842,2490386,3670026,0,0.32514784,0.20044635,0.18583113,0.0,6684698,6684698,2490386,3670026,0,0.004656647,0.0075441287,0.0053623472,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2899598882,6946842,6946842,2490386,3670026,0,0.08734365,0.066603795,0.1451211,0.0,6684698,6684698,2490386,3670026,0,0.013484275,0.0033255431,0.01666291,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2899801136,6946842,6946842,2490386,3670026,0,0.3482446,0.35384837,0.17474145,0.0,6684698,6684698,2490386,3670026,0,0.004816737,0.01317984,0.017040975,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2899996200,6946842,6946842,2490386,3670026,0,0.35156217,0.18212576,0.2416486,0.0,6684698,6684698,2490386,3670026,0,0.016914323,0.004425605,0.019042026,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2900204199,6946842,6946842,2490386,3670026,0,0.31638628,0.44574022,0.15707254,0.0,6684698,6684698,2490386,3670026,0,0.014599341,0.004295822,0.018345172,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2900403718,6946842,6946842,2490386,3670026,0,0.15794389,0.14130864,0.053820185,0.0,6684698,6684698,2490386,3670026,0,0.0048040743,0.006956426,0.011310887,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2900598690,6946842,6946842,2490386,3670026,0,0.1652151,0.30394307,0.372317,0.0,6684698,6684698,2490386,3670026,0,0.0062200436,0.0049617467,0.009214114,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2900799983,6946842,6946842,2490386,3670026,0,0.3284874,0.20721307,0.39413995,0.0,6684698,6684698,2490386,3670026,0,0.005581461,0.015885636,0.012493803,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2901001733,6946842,6946842,2490386,3670026,0,0.06995654,0.28071314,0.3097737,0.0,6684698,6684698,2490386,3670026,0,0.004536689,0.012640705,0.0111672385,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2901203938,6946842,6946842,2490386,3670026,0,0.2978429,0.4956078,0.20182179,0.0,6684698,6684698,2490386,3670026,0,0.014084714,0.0091687525,0.02105769,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2901400363,6946842,6946842,2490386,3670026,0,0.14777015,0.22392918,0.32435662,0.0,6684698,6684698,2490386,3670026,0,0.012846241,0.0028881172,0.015616744,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2901604167,6946842,6946842,2490386,3670026,0,0.20937113,0.18261915,0.10968065,0.0,6684698,6684698,2490386,3670026,0,0.006010254,0.006979677,0.01194586,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2901796088,6946842,6946842,2490386,3670026,0,0.11176556,0.10571188,0.073016845,0.0,6684698,6684698,2490386,3670026,0,0.005048665,0.008143525,0.009840738,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2901997459,6946842,6946842,2490386,3670026,0,0.31112158,0.170314,0.17051244,0.0,6684698,6684698,2490386,3670026,0,0.005395416,0.006515182,0.011223427,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2902203716,6946842,6946842,2490386,3670026,0,0.1890507,0.24641632,0.15418224,0.0,6684698,6684698,2490386,3670026,0,0.00653673,0.005762071,0.011087535,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2902400107,6946842,6946842,2490386,3670026,0,0.19327724,0.21138322,0.3620598,0.0,6684698,6684698,2490386,3670026,0,0.0116320085,0.0063010924,0.017270649,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2902604076,6946842,6946842,2490386,3670026,0,0.17344952,0.19373944,0.17647533,0.0,6684698,6684698,2490386,3670026,0,0.0047414037,0.009067602,0.011715144,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2902798911,6946842,6946842,2490386,3670026,0,0.27749845,0.18252088,0.106729105,0.0,6684698,6684698,2490386,3670026,0,0.00799117,0.0074570617,0.0153924115,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2903001172,6946842,6946842,2490386,3670026,0,0.1957035,0.38084862,0.2067366,0.0,6684698,6684698,2490386,3670026,0,0.012003421,0.0069347657,0.018749129,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2903197492,6946842,6946842,2490386,3670026,0,0.15180111,0.19897324,0.18714738,0.0,6684698,6684698,2490386,3670026,0,0.003000728,0.009234567,0.009951001,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2903399929,6946842,6946842,2490386,3670026,0,0.28576925,0.18759032,0.15774758,0.0,6684698,6684698,2490386,3670026,0,0.005999891,0.0054720677,0.011105592,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2903605195,6946842,6946842,2490386,3670026,0,0.14902934,0.12606318,0.08288916,0.0,6684698,6684698,2490386,3670026,0,0.0055087893,0.008082368,0.011478708,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2903800061,6946842,6946842,2490386,3670026,0,0.18189052,0.32208738,0.14737746,0.0,6684698,6684698,2490386,3670026,0,0.009896849,0.0026146374,0.011680163,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2903996463,6946842,6946842,2490386,3670026,0,0.11137862,0.070463724,0.13340981,0.0,6684698,6684698,2490386,3670026,0,0.012244228,0.0016153562,0.013392241,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2904201766,6946842,6946842,2490386,3670026,0,0.09325992,0.24405138,0.1562562,0.0,6684698,6684698,2490386,3670026,0,0.010216416,0.007936335,0.0170063,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2904402636,6946842,6946842,2490386,3670026,0,0.11975582,0.09135518,0.09494876,0.0,6684698,6684698,2490386,3670026,0,0.0061699157,0.004171195,0.01003227,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2904603561,6946842,6946842,2490386,3670026,0,0.13754852,0.13319308,0.073586404,0.0,6684698,6684698,2490386,3670026,0,0.010440101,0.0037836984,0.011971506,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2904801305,6946842,6946842,2490386,3670026,0,0.1312374,0.093865566,0.065823324,0.0,6684698,6684698,2490386,3670026,0,0.008596195,0.0035988311,0.011050966,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2904997895,6946842,6946842,2490386,3670026,0,0.07824549,0.13018566,0.0921328,0.0,6684698,6684698,2490386,3670026,0,0.006561045,0.004827829,0.01081212,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2905200157,6946842,6946842,2490386,3670026,0,0.10349436,0.13223435,0.14176507,0.0,6684698,6684698,2490386,3670026,0,0.0073939883,0.0022481142,0.009472919,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2905402486,6946842,6946842,2490386,3670026,0,0.082796246,0.15351373,0.07953881,0.0,6684698,6684698,2490386,3670026,0,0.010800552,0.002973825,0.0136515675,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2905600283,6946842,6946842,2490386,3670026,0,0.17986251,0.21972157,0.3242841,0.0,6684698,6684698,2490386,3670026,0,0.0050384747,0.0037396983,0.0085368855,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2905802628,6946842,6946842,2490386,3670026,0,0.06846082,0.14549348,0.20800549,0.0,6684698,6684698,2490386,3670026,0,0.008668055,0.0065321433,0.015145753,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2905996180,6946842,6946842,2490386,3670026,0,0.062050726,0.12292104,0.097729504,0.0,6684698,6684698,2490386,3670026,0,0.008370527,0.0061172373,0.014310035,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2906202993,6946842,6946842,2490386,3670026,0,0.023262333,0.041821484,0.055266667,0.0,6684698,6684698,2490386,3670026,0,0.003219364,0.00571473,0.008780412,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2906405160,6946842,6946842,2490386,3670026,0,0.1412356,0.1507322,0.2741424,0.0,6684698,6684698,2490386,3670026,0,0.0050209193,0.003537274,0.008505637,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2906598603,6946842,6946842,2490386,3670026,0,0.09587512,0.2624099,0.21361034,0.0,6684698,6684698,2490386,3670026,0,0.0058726845,0.007411574,0.011071755,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2906796449,6946842,6946842,2490386,3670026,0,0.08532898,0.18125916,0.13794762,0.0,6684698,6684698,2490386,3670026,0,0.008302958,0.0035775737,0.010932079,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2906998809,6946842,6946842,2490386,3670026,0,0.15951307,0.11665038,0.14847074,0.0,6684698,6684698,2490386,3670026,0,0.009847009,0.0025649667,0.009915348,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2907201184,6946842,6946842,2490386,3670026,0,0.03702545,0.10197755,0.13674267,0.0,6684698,6684698,2490386,3670026,0,0.007247782,0.004471954,0.011563317,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2907403545,6946842,6946842,2490386,3670026,0,0.038232833,0.038134214,0.046668872,0.0,6684698,6684698,2490386,3670026,0,0.010270741,0.0020953622,0.012337243,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2907601462,6946842,6946842,2490386,3670026,0,0.18382223,0.14781469,0.1408852,0.0,6684698,6684698,2490386,3670026,0,0.004418642,0.006063963,0.010270795,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2907805136,6946842,6946842,2490386,3670026,0,0.11370714,0.14032309,0.10927125,0.0,6684698,6684698,2490386,3670026,0,0.006375428,0.005160086,0.010618665,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2908004807,6946842,6946842,2490386,3670026,0,0.10528019,0.16159458,0.105086945,0.0,6684698,6684698,2490386,3670026,0,0.0070421947,0.005576403,0.012548979,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2908196444,6946842,6946842,2490386,3670026,0,0.042886928,0.08034322,0.042146616,0.0,6684698,6684698,2490386,3670026,0,0.0091988025,0.003833966,0.012458234,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2908404862,6946842,6946842,2490386,3670026,0,0.078844145,0.086638466,0.080027774,0.0,6684698,6684698,2490386,3670026,0,0.0070053292,0.0058277003,0.012545089,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2908601259,6946842,6946842,2490386,3670026,0,0.10267811,0.11912974,0.19451778,0.0,6684698,6684698,2490386,3670026,0,0.007057158,0.004883908,0.011771716,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2908800475,6946842,6946842,2490386,3670026,0,0.07280915,0.10525878,0.07101322,0.0,6684698,6684698,2490386,3670026,0,0.0049399673,0.0052587637,0.010139505,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2909003009,6946842,6946842,2490386,3670026,0,0.041860215,0.08470655,0.0697982,0.0,6684698,6684698,2490386,3670026,0,0.00592865,0.005294896,0.011174028,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2909198103,6946842,6946842,2490386,3670026,0,0.06974844,0.06482873,0.088222444,0.0,6684698,6684698,2490386,3670026,0,0.006913722,0.0043809074,0.011230354,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2909401507,6946842,6946842,2490386,3670026,0,0.07343022,0.07744713,0.08642207,0.0,6684698,6684698,2490386,3670026,0,0.0067452826,0.0042067524,0.010870508,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2909603825,6946842,6946842,2490386,3670026,0,0.07539227,0.07167559,0.08699697,0.0,6684698,6684698,2490386,3670026,0,0.005929157,0.0045962143,0.01042727,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2909804760,6946842,6946842,2490386,3670026,0,0.07203531,0.0722136,0.085011646,0.0,6684698,6684698,2490386,3670026,0,0.006782325,0.0038943016,0.010653424,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2910004113,6946842,6946842,2490386,3670026,0,0.074067526,0.06636068,0.09505126,0.0,6684698,6684698,2490386,3670026,0,0.0060568945,0.004426177,0.010392772,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2910197573,6946842,6946842,2490386,3670026,0,0.09747749,0.07175838,0.09384038,0.0,6684698,6684698,2490386,3670026,0,0.0062692845,0.0042258874,0.010450087,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2910401357,6946842,6946842,2490386,3670026,0,0.084113896,0.07560139,0.086388625,0.0,6684698,6684698,2490386,3670026,0,0.0064095077,0.0045704204,0.010844354,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2910605112,6946842,6946842,2490386,3670026,0,0.08784015,0.08003477,0.07931872,0.0,6684698,6684698,2490386,3670026,0,0.0065366696,0.0043336367,0.010806073,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2910798649,6946842,6946842,2490386,3670026,0,0.084696904,0.066206515,0.10322833,0.0,6684698,6684698,2490386,3670026,0,0.006880036,0.0047144336,0.01157234,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
2911002538,6946842,6946842,2490386,3670026,0,0.08647968,0.06975279,0.106239304,0.0,6684698,6684698,2490386,3670026,0,0.0064296783,0.0041983183,0.010556096,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
