timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2893600016,2893599702,0.17501879,-0.013071945,-0.0054976987,-0.984463,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893655520,2893655161,0.17524385,-0.014806197,-0.0075033386,-0.9843852,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893700564,2893700130,0.1752917,-0.015585716,-0.008970843,-0.98435235,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893749963,2893749593,0.17536171,-0.014791992,-0.009939119,-0.98434275,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893804041,2893803554,0.17547245,-0.0129615795,-0.010680437,-0.9843411,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893848808,2893848521,0.17560373,-0.012122428,-0.010886788,-0.98432606,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893902791,2893902483,0.17573911,-0.011575685,-0.012040247,-0.9842951,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893955315,2893954944,0.17586292,-0.01010602,-0.013091458,-0.98427576,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2893998854,2893998413,0.1758562,-0.008250686,-0.01289453,-0.9842969,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894052875,2894052373,0.17606908,-0.006686505,-0.012160812,-0.98428,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894099110,2894094343,0.17630734,-0.005775723,-0.011964256,-0.98424554,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894148744,2894148303,0.1764938,-0.003420933,-0.01218956,-0.9842204,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894204150,2894203763,0.17661029,-0.002763655,-0.012276993,-0.9842005,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894253602,2894253233,0.17651066,-0.004019494,-0.013043095,-0.9842041,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894298630,2894298194,0.17640068,-0.0069276583,-0.01347314,-0.9842019,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894354040,2894353654,0.17625968,-0.0098670665,-0.013531533,-0.9842013,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894397589,2894397122,0.17610103,-0.010696073,-0.013540189,-0.98422086,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894452932,2894452629,0.1755808,-0.010814361,-0.013427138,-0.9843141,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894502541,2894502046,0.17489874,-0.010045427,-0.012407665,-0.9844571,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894547525,2894547014,0.17415565,-0.009031612,-0.010721637,-0.98461837,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894601376,2894600974,0.17314605,-0.007822241,-0.009418388,-0.9848201,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894656921,2894656434,0.1719473,-0.0073546274,-0.009115078,-0.9850365,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894701734,2894701402,0.17104946,-0.0077846334,-0.008829962,-0.9851921,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894754231,2894752411,0.16987039,-0.008648407,-0.008547383,-0.9853915,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894797671,2894797379,0.16901311,-0.008997485,-0.008513455,-0.98553604,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894853147,2894852793,0.16816069,-0.009148463,-0.0077364063,-0.9856868,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894902591,2894902302,0.16770238,-0.00930254,-0.0073173232,-0.98576665,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2894947742,2894947270,0.16732462,-0.009165243,-0.0072597777,-0.9858326,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895006087,2895005680,0.16687618,-0.008255978,-0.006746084,-0.98592025,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895055429,2895050647,0.16649967,-0.006796274,-0.0075249854,-0.9859894,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895101979,2895101611,0.1663377,-0.004552118,-0.009078021,-0.98601663,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895152934,2895152574,0.166533,-0.0027229998,-0.010000854,-0.9859814,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895202477,2895202084,0.16669382,-0.002125294,-0.0102085695,-0.98595357,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895247561,2895247052,0.16688913,-0.0019395914,-0.009571267,-0.9859274,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895302918,2895302465,0.16735217,-0.0020447725,-0.008661766,-0.98585707,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895352390,2895351976,0.16781813,-0.0017420552,-0.007857901,-0.9857852,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895397386,2895396943,0.16809015,-0.0005110064,-0.00726235,-0.9857447,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895454126,2895449405,0.16870323,0.0013019702,-0.0071543884,-0.98564005,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895503832,2895503318,0.16945612,0.002500033,-0.006995749,-0.9855098,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895548626,2895548286,0.1700843,0.0028437446,-0.0074181664,-0.9853975,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895602550,2895602246,0.17096898,0.0022711228,-0.007975663,-0.9852416,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895646079,2895645715,0.17147918,0.0015098446,-0.008860352,-0.9851468,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895700042,2895699675,0.17239104,0.0004081144,-0.009105624,-0.9849865,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895754035,2895753636,0.17336045,-0.0010496973,-0.008811536,-0.9848185,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895803579,2895803100,0.17424595,-0.0022978806,-0.008715869,-0.9846609,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895852853,2895848067,0.17488666,-0.0025959867,-0.009017592,-0.9845439,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895903844,2895903529,0.17574953,-0.0031665578,-0.009362092,-0.9843853,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2895948917,2895948497,0.1763587,-0.0037380955,-0.010084283,-0.9842673,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896002995,2896002455,0.17699759,-0.0047548413,-0.009194926,-0.9841569,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896052519,2896051919,0.17753631,-0.0046314956,-0.008061272,-0.9840704,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896101790,2896101430,0.17778753,-0.0044945315,-0.0067262156,-0.98403573,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896151205,2896150847,0.17794411,-0.004495302,-0.0055675143,-0.9840146,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896196301,2896195814,0.17797565,-0.0053859074,-0.0047739013,-0.9840086,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896256126,2896255770,0.17769773,-0.0074478784,-0.003766615,-0.9840498,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896301176,2896300738,0.17740959,-0.009153497,-0.0022087034,-0.9840921,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896350609,2896350202,0.17716928,-0.009736305,0.00020708222,-0.9841323,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896400122,2896399665,0.17679901,-0.009709125,0.002156469,-0.9841968,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896455633,2896455125,0.1762491,-0.00934128,0.0024437413,-0.9842982,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896500408,2896500093,0.17573379,-0.00877907,0.0024367399,-0.98439556,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896552923,2896548058,0.17512701,-0.008275798,0.0028339124,-0.984507,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896603877,2896603564,0.17459185,-0.007890311,0.0032048898,-0.9846041,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896649008,2896648531,0.17385052,-0.007210661,0.0024401895,-0.98474264,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896704344,2896703944,0.17303865,-0.005845675,0.001831609,-0.984896,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896756699,2896751909,0.17238213,-0.0052368087,0.0014269936,-0.9850152,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896803437,2896802872,0.17189088,-0.0051492197,0.001001095,-0.98510206,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896852630,2896852337,0.17168775,-0.0056716776,0.00048926106,-0.98513496,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896897729,2896897303,0.17144267,-0.005920397,-0.0003634473,-0.9851763,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2896956238,2896955808,0.17142905,-0.006791637,-0.00084960426,-0.9851727,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897001218,2897000775,0.17143194,-0.007759122,-0.0010811902,-0.9851649,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897046158,2897045742,0.17158575,-0.008310238,-0.001086757,-0.9851335,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897106139,2897105699,0.17178151,-0.008010885,-0.0016692722,-0.98510116,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897155453,2897155116,0.17203349,-0.00734484,-0.0016875031,-0.9850623,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897200386,2897200083,0.17216808,-0.00733759,-0.0016299413,-0.98503894,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897249928,2897249547,0.17238703,-0.007625224,-0.0020449867,-0.98499763,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897305291,2897305007,0.17268413,-0.007774017,-0.0020713161,-0.9849444,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897354905,2897354471,0.17285897,-0.007186586,-0.0016238276,-0.984919,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897399866,2897399438,0.17320766,-0.006670348,-0.0012041406,-0.9848621,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897453721,2897453398,0.17369097,-0.0066077285,-0.0014990838,-0.984777,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897498737,2897498377,0.1740715,-0.006056514,-0.0015335481,-0.9847132,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897554161,2897553826,0.17459932,-0.0049018855,0.00025565783,-0.98462737,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897603671,2897603289,0.17498234,-0.003762735,0.0005609611,-0.98456424,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897648751,2897648257,0.17544894,-0.0032932572,0.0001189808,-0.984483,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897704096,2897703716,0.17571767,-0.0033080652,-0.0016623158,-0.98443365,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897753665,2897753181,0.17609127,-0.0046451394,-0.0028638586,-0.9843588,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897803170,2897802691,0.17642224,-0.005883921,-0.0033617588,-0.98429126,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897852537,2897852110,0.17656709,-0.0066172825,-0.0032722212,-0.984261,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897897625,2897897076,0.17657074,-0.007231399,-0.0025564595,-0.98425806,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2897952902,2897952582,0.17667207,-0.008508034,-0.0004894104,-0.98423296,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898005321,2898000501,0.17658313,-0.009523018,0.0009931172,-0.98423916,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898051834,2898051464,0.1765103,-0.009955854,0.0012913613,-0.9842476,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898101358,2898100928,0.17657876,-0.009587887,0.0013372002,-0.9842389,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898156847,2898156387,0.17669421,-0.008315534,0.0015761916,-0.98422945,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898201670,2898201355,0.1767934,-0.007378676,0.0018532446,-0.98421866,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898251359,2898250819,0.1768539,-0.006919921,0.0021942137,-0.9842104,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898300665,2898300283,0.17808934,-0.0071931574,0.0021407772,-0.9839858,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898350160,2898349794,0.18292661,-0.0061554066,0.0010716616,-0.98310673,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898406020,2898405207,0.19400057,-0.0033531846,-0.00105096,-0.9809952,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898446119,2898445677,0.20558712,-0.0011385615,-0.002681945,-0.97863454,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898499047,2898498139,0.22439456,0.0017745398,-0.0044684564,-0.97448653,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898552526,2898552147,0.24721836,0.0047589857,-0.005679235,-0.9689315,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898603429,2898603062,0.27135006,0.006821475,-0.0069025583,-0.9624318,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898649960,2898649576,0.2945937,0.007997484,-0.009014894,-0.9555467,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898705307,2898704988,0.32370162,0.008506052,-0.01326066,-0.9460281,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898747449,2898747005,0.3458451,0.0086566415,-0.017296987,-0.9380923,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898802751,2898802428,0.37488106,0.006940636,-0.02286745,-0.92676485,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898852333,2898851928,0.4004026,0.004894989,-0.026711777,-0.9159368,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898901651,2898901345,0.42528751,0.0028622916,-0.027401282,-0.9046389,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898951268,2898950810,0.44874582,0.00080110756,-0.02689335,-0.8932544,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2898996164,2898995781,0.46888742,-0.0006222866,-0.025644662,-0.88288546,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899056084,2899055733,0.4939807,8.27899e-05,-0.023935048,-0.8691433,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899098624,2899097703,0.510434,0.0018507809,-0.021808326,-0.85963833,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899148998,2899148666,0.52922213,0.00524331,-0.017878026,-0.84827876,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899196486,2899195133,0.54544824,0.007942347,-0.012731787,-0.83801025,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899252603,2899252091,0.5643552,0.008995616,-0.0046372954,-0.8254701,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899301946,2899301602,0.5798054,0.0075472384,0.0012829574,-0.8147191,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899351315,2899351019,0.59444666,0.004022444,0.006404379,-0.80409956,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899405416,2899404979,0.6093955,-0.00051073765,0.012904797,-0.79276127,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899454845,2899454443,0.6228212,-0.002731739,0.01950934,-0.7821163,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899504263,2899503954,0.6356796,-0.0036747009,0.025497146,-0.77152306,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899553775,2899553371,0.6483478,-0.004884798,0.030440034,-0.7607199,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899598919,2899598345,0.6598103,-0.0071086157,0.03314731,-0.75066715,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899652581,2899652302,0.6733394,-0.00957405,0.033815112,-0.7384978,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899696193,2899695768,0.68434995,-0.01086689,0.03316804,-0.7283179,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899748577,2899748230,0.6975745,-0.012347295,0.03276124,-0.7156564,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899801174,2899800694,0.7108531,-0.013029127,0.032646924,-0.70246166,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899850462,2899850156,0.7234021,-0.012528343,0.033503603,-0.68949986,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899900034,2899899620,0.7360299,-0.011699597,0.034917783,-0.67594665,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2899953983,2899953627,0.74977547,-0.010829502,0.036151774,-0.6606154,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900004917,2900004544,0.7625563,-0.010105399,0.037017245,-0.645783,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900050022,2900049511,0.77371246,-0.010525255,0.03672834,-0.6323839,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900106937,2900106469,0.78773826,-0.0116437245,0.03528434,-0.61488855,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900147469,2900146940,0.7977914,-0.012889623,0.034177434,-0.6018262,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900204242,2900199402,0.8104293,-0.014691053,0.033010278,-0.58472115,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900255168,2900254862,0.82363796,-0.015600893,0.03186677,-0.5660052,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900300255,2900299829,0.8341503,-0.016100243,0.031173568,-0.5504201,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900351179,2900350839,0.84566736,-0.016501639,0.02989861,-0.5326166,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900403755,2900403301,0.85715824,-0.016880695,0.02809825,-0.5140092,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900453106,2900448268,0.86655176,-0.017391063,0.02682546,-0.49806243,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900500278,2900499184,0.8767732,-0.017514866,0.025129735,-0.4799277,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900547591,2900547149,0.8857997,-0.017689062,0.023093468,-0.46315533,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900598729,2900598159,0.895151,-0.0178926,0.020549603,-0.44492948,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900652484,2900652073,0.9046713,-0.018193409,0.018302893,-0.42532796,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900697430,2900697041,0.9122691,-0.01904393,0.017366717,-0.4087798,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900752864,2900752500,0.92113245,-0.020614298,0.01700791,-0.38833085,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900800021,2900798966,0.9280776,-0.02050109,0.017091164,-0.3714293,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900847476,2900846931,0.9348998,-0.019569589,0.017446905,-0.35394228,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900904275,2900903890,0.9425644,-0.019030144,0.018592637,-0.3329632,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2900952469,2900951857,0.94874173,-0.020170119,0.020637099,-0.31473264,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901001767,2901001319,0.9546355,-0.02176521,0.023538081,-0.29604623,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901051134,2901050783,0.960136,-0.023201102,0.025980275,-0.27735478,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901102058,2901101746,0.96538466,-0.024881104,0.027400674,-0.25819105,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901148575,2901148212,0.96980464,-0.025054043,0.027649965,-0.24101204,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901203979,2901199175,0.9742653,-0.023750896,0.026275111,-0.22260457,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901250624,2901250185,0.9784123,-0.023764947,0.02358241,-0.20393275,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901300023,2901299604,0.982007,-0.024828197,0.020838043,-0.18604173,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901355585,2901355109,0.9856051,-0.025621843,0.017977037,-0.16614135,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901404965,2901404526,0.9884197,-0.025572212,0.01605448,-0.14871046,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901451454,2901450993,0.9907923,-0.024670351,0.014346507,-0.1323494,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901502423,2901501956,0.993107,-0.02223735,0.012825731,-0.11436549,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901547465,2901546923,0.99487936,-0.019550717,0.012521235,-0.09836686,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901604304,2901603882,0.9967342,-0.017459588,0.013563959,-0.07766654,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901653777,2901653345,0.9980227,-0.016202118,0.013684941,-0.059169985,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901703216,2901702810,0.99897504,-0.01656634,0.012328264,-0.040281616,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901749532,2901747777,0.99952024,-0.017555987,0.010958853,-0.023042142,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901796129,2901795742,0.9997703,-0.01830049,0.010279893,-0.0043272916,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901856192,2901855700,0.99958336,-0.018446648,0.010485547,0.019565709,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901901093,2901900666,0.99909556,-0.017491546,0.009084278,0.03767847,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2901950478,2901950130,0.9981971,-0.015871951,0.006415239,0.057528943,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902005931,2902001093,0.99684423,-0.013586917,0.004307194,0.07809284,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902052493,2902052110,0.99504274,-0.012981666,0.0024827316,0.09856628,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902097585,2902097070,0.9930373,-0.014856009,-0.00036155354,0.11685985,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902152860,2902147987,0.9903818,-0.016934639,-0.004561149,0.13724618,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902203753,2902203446,0.98699576,-0.018169342,-0.008007511,0.15951534,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902248740,2902248414,0.9838257,-0.018892894,-0.010083475,0.17784388,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902302665,2902302375,0.97951096,-0.020270534,-0.011581854,0.20003316,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902353787,2902353338,0.9755888,-0.020914901,-0.012237332,0.2182645,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902400187,2902399804,0.97257584,-0.021129237,-0.011568604,0.23133536,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902454071,2902453765,0.9699946,-0.022045333,-0.010456854,0.24189892,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902503636,2902503229,0.9685681,-0.024011368,-0.010336973,0.24737117,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902552996,2902552693,0.9681714,-0.025619108,-0.011597537,0.24870318,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902604161,2902603659,0.96863925,-0.025779786,-0.012534142,0.24681257,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902653564,2902653120,0.96985775,-0.024548324,-0.012321047,0.24211879,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902700050,2902699586,0.97147244,-0.02274818,-0.011304962,0.23578802,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902753885,2902753547,0.973695,-0.020852197,-0.009294743,0.22670884,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902798951,2902798514,0.97565895,-0.02002918,-0.008731664,0.21820255,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902849954,2902849478,0.9779746,-0.018721916,-0.009408138,0.20767003,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902905214,2902900441,0.9802865,-0.017093627,-0.010184017,0.19657703,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2902950333,2902949906,0.9823581,-0.014491741,-0.010462029,0.18615344,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2903001212,2903000868,0.9842798,-0.01147463,-0.011130809,0.17589158,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2903056717,2903056374,0.9861312,-0.0073083807,-0.012411825,0.16534184,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2903101643,2903101342,0.98745537,-0.00318947,-0.012914665,0.15733728,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2903151313,2903150759,0.98869556,0.001678676,-0.012947999,0.14936747,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
2903197528,2903197225,0.98960996,0.0055518625,-0.013318369,0.1430522,0.9999936,-8.374685e-10,-1.8613224e-11,-0.0035753585,7
