timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
2877849890,0.027343692,0.041509498,0.26453114,0.0,0.99099696,0.010812402,0.022372672,0.13155828,0.0,0.0,-0.46079078,0,0,0,0,0
2877899230,0.020763427,0.0430261,0.26453114,0.0,0.99101233,0.007451694,0.022691157,0.13162127,0.0,0.0,-0.48413476,0,0,0,0,0
2877953283,0.0114087835,0.04039019,0.26453114,0.0,0.99106264,0.0029902742,0.020769155,0.13173704,0.0,0.0,-0.5117252,0,0,0,0,0
2877998297,0.011044846,0.031468373,0.26453114,0.0,0.9911393,0.003398571,0.01632408,0.1317758,0.0,0.0,-0.5282379,0,0,0,0,0
2878047950,-0.004442881,0.03664028,0.26453114,0.0,0.99109155,-0.0046175895,0.017866148,0.13189815,0.0,0.0,-0.5245644,0,0,0,0,0
2878101571,-0.0049536345,0.034697693,0.26453114,0.0,0.99110776,-0.0047426606,0.016869806,0.1319026,0.0,0.0,-0.5159848,0,0,0,0,0
2878148162,-0.004017318,0.0359739,0.26453114,0.0,0.9910985,-0.004362782,0.01756399,0.13189447,0.0,0.0,-0.5100313,0,0,0,0,0
2878200615,-0.004006762,0.027205551,0.26453114,0.0,0.9911684,-0.003779576,0.013219339,0.1318948,0.0,0.0,-0.5048527,0,0,0,0,0
2878247189,-0.0050942698,0.033205412,0.26453114,0.0,0.9911202,-0.0047139977,0.01612101,0.13190357,0.0,0.0,-0.5027162,0,0,0,0,0
2878296592,-0.00047093665,0.033371463,0.26453114,0.0,0.9911272,-0.002433795,0.016508173,0.13186578,0.0,0.0,-0.5022296,0,0,0,0,0
2878350472,-0.004788328,0.030020997,0.2645311,0.0,0.9911464,-0.0043524913,0.014563084,0.13190064,0.0,0.0,-0.5041698,0,0,0,0,0
2878405048,-0.014377613,0.022262556,0.2645311,0.0,0.9911681,-0.008593442,0.010085547,0.131948,0.0,0.0,-0.5012224,0,0,0,0,0
2878451132,-0.020375822,0.020974193,0.26453114,0.0,0.9911456,-0.011481141,0.009051281,0.13197206,0.0,0.0,-0.4995082,0,0,0,0,0
2878500387,-0.032390572,0.024820462,0.26453114,0.0,0.9910328,-0.0176883,0.010164326,0.13205202,0.0,0.0,-0.5007877,0,0,0,0,0
2878554425,-0.021078221,0.035299323,0.26453114,0.0,0.9910317,-0.012772628,0.016103962,0.13203675,0.0,0.0,-0.49967435,0,0,0,0,0
2878600752,-0.018048868,0.028210487,0.26453114,0.0,0.9911099,-0.010804664,0.012790999,0.13198791,0.0,0.0,-0.49510524,0,0,0,0,0
2878650319,-0.018208422,0.017118871,0.26453114,0.0,0.991178,-0.010152995,0.0072836136,0.13194717,0.0,0.0,-0.497113,0,0,0,0,0
2878704261,-0.018755693,0.015959391,0.26453114,0.0,0.99118066,-0.010347811,0.006672871,0.13194442,0.0,0.0,-0.4996207,0,0,0,0,0
2878750727,-0.023349112,0.015154267,0.26453114,0.0,0.991158,-0.012571189,0.005970804,0.13195516,0.0,0.0,-0.50316566,0,0,0,0,0
2878804931,-0.028308976,0.022391023,0.26453114,0.0,0.9910833,-0.015505799,0.009229865,0.13201585,0.0,0.0,-0.5043702,0,0,0,0,0
2878854337,-0.034842435,0.0060641808,0.26453114,0.0,0.9911037,-0.017667914,0.0007077584,0.131912,0.0,0.0,-0.50455326,0,0,0,0,0
2878895091,-0.027636932,0.015563865,0.26453114,0.0,0.99112684,-0.014723096,0.0058908784,0.13197026,0.0,0.0,-0.50453126,0,0,0,0,0
2878954435,-0.021228317,0.011846068,0.26453114,0.0,0.9911841,-0.011302151,0.004471189,0.13193282,0.0,0.0,-0.50287175,0,0,0,0,0
2879004185,-0.01744485,0.011147304,0.26453114,0.0,0.99120617,-0.009381019,0.0043744477,0.13192138,0.0,0.0,-0.50046784,0,0,0,0,0
2879044587,-0.019252623,0.00792496,0.26453114,0.0,0.9912069,-0.010064555,0.0026581872,0.1319109,0.0,0.0,-0.49683875,0,0,0,0,0
2879098432,-0.010869148,0.008748519,0.26453114,0.0,0.9912384,-0.005963897,0.0036192727,0.13190062,0.0,0.0,-0.49283788,0,0,0,0,0
2879148313,-0.014098164,0.001975168,0.26453114,0.0,0.9912396,-0.0071176914,4.930706e-05,0.13188381,0.0,0.0,-0.4954354,0,0,0,0,0
2879197946,-0.014398902,0.002259792,0.26453114,0.0,0.99123824,-0.0072855097,0.00017054135,0.13188484,0.0,0.0,-0.49660715,0,0,0,0,0
2879247046,-0.012788494,-0.0018302777,0.2645311,0.0,0.9912458,-0.0062176655,-0.0017503957,0.13187167,0.0,0.0,-0.49497575,0,0,0,0,0
2879301199,-0.016105803,-0.0026761366,0.26453114,0.0,0.99123406,-0.007806011,-0.0023883434,0.13186517,0.0,0.0,-0.4946704,0,0,0,0,0
2879350241,-0.013823005,0.002541264,0.26453114,0.0,0.99124,-0.007018641,0.0003480208,0.13188569,0.0,0.0,-0.49706638,0,0,0,0,0
2879404837,-0.017273577,0.00069906475,0.26453114,0.0,0.9912282,-0.008607339,-0.00079254113,0.13187832,0.0,0.0,-0.49760845,0,0,0,0,0
2879450764,-0.0108947875,-0.00019292961,0.26453114,0.0,0.991251,-0.005387066,-0.0008140209,0.13187778,0.0,0.0,-0.50153124,0,0,0,0,0
2879504796,-0.0071057654,-0.0041208286,0.26453114,0.0,0.99125826,-0.0032501097,-0.0025109567,0.1318719,0.0,0.0,-0.50716585,0,0,0,0,0
2879548295,-0.012275898,-0.0070919045,0.2645311,0.0,0.99124366,-0.0056166295,-0.0043243705,0.13185535,0.0,0.0,-0.51425725,0,0,0,0,0
