timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
2873898477,2873896393,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.9989,nan,nan,4.536312,nan,nan,4.888364,nan,nan,3.857882,nan,nan
2874147422,2874146713,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.9989,nan,nan,4.536312,nan,nan,3.767912,nan,nan,3.857882,nan,nan
2874217740,2874215663,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.9989,nan,nan,4.536312,nan,nan,3.767912,nan,nan,3.6363578,nan,nan
2874601442,2874599434,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.9989,nan,nan,4.536312,nan,nan,3.767912,nan,nan,2.8978822,nan,nan
2874727534,2874726842,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.98111,nan,nan,4.536312,nan,nan,3.767912,nan,nan,6.2483864,nan,nan
2874856437,2874855703,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,41.57683,nan,nan,4.536312,nan,nan,3.767912,nan,nan,9.52546,nan,nan
2874920717,2874918657,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,41.57683,nan,nan,4.536312,nan,nan,3.767912,nan,nan,1.5067315,nan,nan
2874983670,2874983111,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.11332,nan,nan,4.536312,nan,nan,3.767912,nan,nan,3.5865786,nan,nan
2875048552,2875047565,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.11332,nan,nan,4.536312,nan,nan,3.767912,nan,nan,4.7238774,nan,nan
2875111118,2875110519,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.16798,nan,nan,4.536312,nan,nan,3.767912,nan,nan,8.578972,nan,nan
2875241745,2875239426,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.16798,nan,nan,4.536312,nan,nan,3.767912,nan,nan,1.9600337,nan,nan
2875302855,2875302381,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.410416,nan,nan,4.536312,nan,nan,3.767912,nan,nan,9.9155445,nan,nan
2875367482,2875366834,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.64979,nan,nan,4.536312,nan,nan,3.767912,nan,nan,8.241292,nan,nan
2875421679,2875420796,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.64979,nan,nan,12.762446,nan,nan,3.767912,nan,nan,8.241292,nan,nan
2875486140,2875485250,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.64979,nan,nan,13.043716,nan,nan,3.767912,nan,nan,8.241292,nan,nan
2875494951,2875494243,6684698,2001.4034,3.908991,78.19762,nan,nan,148.54166,nan,nan,42.410416,nan,nan,13.043716,nan,nan,3.767912,nan,nan,7.324591,nan,nan
2875549085,2875548204,6684698,2001.4034,3.908991,78.470184,nan,nan,148.54166,nan,nan,42.410416,nan,nan,10.661543,nan,nan,3.767912,nan,nan,7.324591,nan,nan
2875560747,2875558753,6684698,2001.4034,3.908991,78.470184,nan,nan,148.54166,nan,nan,42.64979,nan,nan,10.661543,nan,nan,3.767912,nan,nan,10.3447895,nan,nan
2875625123,2875623150,6684698,2001.4034,3.908991,78.874054,nan,nan,148.54166,nan,nan,42.990417,42.9989,nan,15.410158,nan,nan,3.767912,nan,nan,3.3147912,8.673561,nan
2875679551,2875677114,6684698,2001.4034,3.908991,79.2452,nan,nan,148.54166,nan,nan,42.990417,42.9989,nan,12.894571,nan,nan,3.767912,nan,nan,3.3147912,8.673561,nan
2875688099,2875686152,6684698,2001.4034,3.908991,79.2452,nan,nan,148.54166,nan,nan,42.64979,42.9989,nan,12.894571,nan,nan,3.767912,nan,nan,8.348097,8.673561,nan
2875752732,2875750558,6684698,2001.4034,3.908991,79.2452,nan,nan,148.54166,nan,nan,42.368546,42.9989,nan,12.894571,nan,nan,3.767912,nan,nan,9.882616,8.673561,nan
2875815851,2875815012,6684698,2001.4034,3.908991,79.2452,nan,nan,148.54166,nan,nan,41.56179,42.9989,nan,12.894571,nan,nan,5.694684,nan,nan,3.8413844,8.673561,nan
2875878662,2875877975,6684698,2001.4034,3.908991,80.44453,nan,nan,148.54166,nan,nan,41.56179,42.9989,nan,7.350044,nan,nan,5.694684,nan,nan,12.579222,8.673561,nan
2875934325,2875931928,6684698,2001.4034,3.908991,80.51022,nan,nan,148.54166,nan,nan,41.56179,42.9989,nan,10.5738535,nan,nan,5.694684,nan,nan,12.579222,8.673561,nan
2875944541,2875942420,6684698,2001.4034,3.908991,80.51022,nan,nan,148.54166,nan,nan,41.56179,42.9989,42.9989,10.5738535,nan,nan,5.694684,nan,nan,7.616664,3.4368234,15.768824
2876009904,2876006874,6684698,2001.4034,3.908991,80.51022,78.179825,78.179825,148.54166,nan,nan,41.56179,42.9989,42.9989,11.023704,15.457563,4.855419,5.694684,nan,nan,13.366145,3.4368234,15.768824
2876073494,2876069828,6684698,2001.4034,3.908991,80.51022,78.179825,78.179825,148.54166,nan,nan,41.206516,42.9989,42.9989,14.622128,6.4093785,4.855419,5.694684,nan,nan,8.62548,15.507111,15.768824
2876134871,2876134282,6684698,2001.4034,3.908991,80.661705,78.179825,78.179825,148.54166,nan,nan,41.074497,41.835472,42.9989,13.030176,13.153914,4.855419,5.694684,nan,nan,11.603567,13.245323,15.768824
2876189365,2876188290,6684698,2001.4034,3.908991,80.661705,78.179825,78.179825,148.54166,nan,nan,41.074497,41.835472,42.9989,10.462188,12.226433,4.855419,5.694684,nan,nan,11.603567,13.245323,15.768824
2876201054,2876198736,6684698,2001.4034,3.908991,80.661705,78.179825,78.179825,148.54166,nan,nan,41.063076,39.737095,42.9989,10.462188,12.226433,4.855419,5.694684,nan,nan,10.57879,14.206191,15.768824
2876263740,2876261691,6684698,2001.4034,3.908991,80.71941,78.179825,78.179825,148.54166,nan,nan,41.01595,39.683716,42.9989,12.5294895,12.226433,4.855419,5.694684,nan,nan,9.907504,14.192437,15.768824
2876328142,2876326145,6684698,2001.4034,3.908991,81.0239,78.179825,78.179825,148.54166,nan,nan,41.01595,39.66116,42.9989,13.867725,12.226433,4.855419,5.694684,nan,nan,11.941857,11.941857,15.768824
2876382075,2876380105,6684698,2001.4034,3.908991,81.38899,78.179825,78.179825,148.54166,nan,nan,41.01595,39.66116,42.9989,14.822797,12.226433,4.855419,5.694684,nan,nan,11.941857,11.941857,15.768824
2876391284,2876390644,6684698,2001.4034,3.908991,81.38899,78.179825,78.179825,148.54166,nan,nan,41.063076,39.66116,42.9989,14.822797,12.226433,4.855419,5.694684,nan,nan,6.7903714,12.583384,15.768824
2876455548,2876453552,6684698,2001.4034,3.908991,81.38899,78.179825,78.179825,148.54166,nan,nan,41.01595,39.66116,42.9989,14.822797,12.226433,4.855419,5.694684,nan,nan,3.9582047,12.583384,13.25131
2876518610,2876518053,6684698,2001.4034,3.908991,81.38899,78.179825,78.179825,148.54166,nan,nan,41.01595,39.66116,42.670567,14.822797,12.226433,4.855419,5.694684,nan,nan,3.9582047,12.583384,10.910011
2876583463,2876582459,6684698,2001.4034,3.908991,81.75515,78.29464,nan,148.54166,nan,nan,41.01595,39.66116,42.50152,10.753527,11.87887,nan,5.694684,nan,nan,10.51365,12.583384,6.0158815
2876638536,2876636421,6684698,2001.4034,3.908991,81.75515,78.53743,nan,148.54166,nan,nan,41.01595,39.66116,42.50152,9.314293,15.095816,nan,5.694684,nan,nan,10.51365,12.583384,6.0158815
2876646179,2876645461,6684698,2001.4034,3.908991,81.75515,78.53743,nan,148.54166,nan,nan,41.01595,39.66116,42.50152,9.314293,15.095816,nan,5.694684,nan,nan,10.51365,12.583384,11.153955
2876712019,2876709869,6684698,2001.4034,3.908991,81.38899,78.74288,nan,148.54166,nan,nan,41.01595,39.66116,42.50152,7.4534173,14.636492,nan,5.694684,nan,nan,10.51365,12.583384,11.531841
2876776483,2876774321,6684698,2001.4034,3.908991,81.38899,78.74288,nan,148.54166,nan,nan,40.79559,39.66116,42.50152,7.4534173,10.306168,nan,5.694684,nan,nan,10.6954775,12.583384,6.4847903
2876838043,2876837276,6684698,2001.4034,3.908991,81.75515,78.74288,nan,148.54166,nan,nan,40.79559,39.66116,42.50152,9.967166,10.306168,nan,5.694684,nan,nan,3.6599822,12.583384,9.7402115
2876893261,2876891244,6684698,2001.4034,3.908991,81.75515,78.74288,nan,148.54166,nan,nan,40.79559,39.66116,42.50152,15.16065,10.306168,nan,5.694684,nan,nan,3.6599822,12.583384,9.7402115
2876902379,2876901730,6684698,2001.4034,3.908991,81.75515,78.74288,nan,148.54166,nan,nan,40.79559,nan,42.696865,15.16065,10.306168,nan,5.694684,nan,nan,3.6599822,nan,9.134104
2876968425,2876966183,6684698,2001.4034,3.908991,81.463234,78.74288,nan,148.54166,nan,nan,40.79559,nan,42.9989,15.400695,10.306168,nan,5.694684,nan,nan,3.6599822,nan,5.919792
2877031369,2877029138,6684698,2001.4034,3.908991,81.821884,78.74288,nan,148.54166,nan,nan,40.79559,nan,42.9989,12.690882,10.306168,nan,5.694684,nan,nan,3.6599822,nan,2.4827507
2877086512,2877083099,6684698,2001.4034,3.908991,81.821884,78.74288,78.179825,148.54166,nan,nan,40.79559,nan,42.9989,14.804012,15.25819,8.59489,5.694684,nan,nan,3.6599822,nan,2.4827507
2877097146,2877093593,6684698,2001.4034,3.908991,81.821884,78.74288,78.179825,148.55945,nan,nan,40.544605,nan,42.9989,14.804012,15.25819,8.59489,6.670282,nan,nan,11.419487,nan,8.083953
2877160370,2877158046,6684698,2001.4034,3.908991,81.47862,78.74288,78.179825,149.17165,nan,nan,40.544605,nan,42.35405,12.699251,15.25819,18.20284,6.256356,nan,nan,10.209842,nan,10.646599
2877223048,2877221000,6684698,2001.4034,3.908991,81.463234,78.74288,78.179825,149.71849,nan,nan,40.544605,nan,42.35405,7.316126,15.25819,16.797306,12.2827015,nan,nan,11.992184,nan,10.646599
2877286052,2877285453,6684698,2001.4034,3.908991,81.463234,78.74288,78.12788,149.71849,nan,nan,40.544605,nan,42.162506,7.316126,15.25819,15.965446,17.176382,nan,nan,11.992184,nan,5.57835
2877342317,2877339414,6684698,2001.4034,3.908991,81.463234,78.74288,76.983246,149.71849,nan,nan,40.544605,nan,42.162506,7.316126,16.58342,3.6797678,17.176382,nan,nan,11.992184,nan,5.57835
2877344335,2877343911,6684698,2001.4034,3.908991,81.463234,78.74288,76.983246,149.17165,nan,nan,40.544605,nan,42.162506,7.316126,16.58342,3.6797678,12.671864,nan,nan,11.992184,nan,5.57835
2877405950,2877403868,6684698,2001.4034,3.908991,81.463234,78.74288,76.36339,149.17165,nan,nan,40.544605,nan,42.162506,7.316126,16.58342,10.250011,12.671864,nan,nan,11.992184,nan,5.57835
2877477815,2877477362,6684698,2001.4034,3.908991,81.463234,78.74288,76.36339,149.17165,nan,nan,40.544605,nan,41.79496,7.316126,16.58342,10.250011,12.671864,nan,nan,11.992184,nan,6.381778
2877537871,2877535773,6684698,2001.4034,3.908991,81.463234,78.74288,75.53165,147.90826,nan,nan,40.544605,nan,41.79496,7.316126,16.58342,4.8860364,11.562574,nan,nan,11.992184,nan,6.381778
2877596718,2877595730,6684698,2001.4034,3.908991,81.463234,78.74288,75.53165,147.90826,nan,nan,40.544605,nan,41.79496,7.316126,16.474136,8.316259,11.562574,nan,nan,11.992184,nan,6.381778
2877606126,2877604773,6684698,2001.4034,3.908991,81.463234,78.74288,75.53165,147.61168,nan,nan,40.92203,nan,41.79496,7.316126,16.474136,8.316259,15.630205,nan,nan,7.712117,nan,9.610091
2877671263,2877669177,6684698,2001.4034,3.908991,81.463234,74.62097,76.18676,147.61168,146.52824,nan,40.96966,nan,39.38895,7.316126,14.8341,11.521185,14.127417,15.355081,nan,6.674232,nan,14.003492
2877735522,2877733631,6684698,2001.4034,3.908991,nan,74.62097,76.18676,147.7647,146.52824,nan,40.98777,nan,39.38895,nan,10.119675,13.167724,15.891295,15.355081,nan,12.779275,nan,14.003492
2877789802,2877787592,6684698,2001.4034,3.908991,nan,74.62097,76.18676,147.7647,146.52824,nan,40.98777,nan,39.38895,nan,13.249646,7.268462,15.891295,15.355081,nan,12.779275,nan,14.003492
2877798812,2877796585,6684698,2001.4034,3.908991,nan,74.62097,76.18676,147.7647,146.24362,nan,40.98777,nan,39.38895,nan,13.249646,7.268462,15.891295,15.034332,nan,12.779275,nan,14.7637825
2877861617,2877861039,6684698,2001.4034,3.908991,nan,74.62097,76.18676,147.7647,146.02467,142.9941,40.98777,nan,39.38895,nan,14.3495865,10.855695,12.021599,12.508951,15.673401,9.8210125,nan,14.7637825
2877927732,2877925493,6684698,2001.4034,3.908991,nan,74.60645,76.15973,147.7647,146.02467,142.9941,40.98777,nan,39.38895,nan,17.239605,6.347026,12.021599,12.508951,15.673401,9.8210125,nan,9.924175
2877990968,2877988447,6684698,2001.4034,3.908991,nan,74.60645,76.07722,147.7647,146.02467,142.9941,41.3889,nan,39.38895,nan,18.170322,11.96768,12.021599,12.508951,15.673401,5.5997252,nan,9.924175
2878043082,2878042409,6684698,2001.4034,3.908991,nan,74.530594,76.07722,147.7647,146.02467,142.9941,41.3889,nan,39.38895,nan,7.5981236,16.615147,12.021599,12.508951,15.673401,5.5997252,nan,9.924175
2878055091,2878052903,6684698,2001.4034,3.908991,nan,74.530594,76.07722,148.01324,146.02467,142.9941,41.474476,nan,39.38895,nan,7.5981236,16.615147,9.239134,12.508951,15.673401,7.5195694,nan,9.924175
2878118666,2878117355,6684698,2001.4034,3.908991,nan,74.530594,76.15973,149.13661,146.02467,142.9941,41.474476,nan,39.38895,nan,7.5981236,15.894505,9.402703,12.508951,15.673401,10.498372,nan,6.4621506
2878180956,2878180309,6684698,2001.4034,3.908991,nan,74.530594,76.779884,149.13661,146.02467,142.9941,42.16798,nan,39.38895,nan,7.5981236,16.749308,9.402703,12.508951,15.673401,13.754111,nan,6.4621506
2878237621,2878234318,6684698,2001.4034,3.908991,nan,74.530594,79.45436,149.13661,146.02467,142.9941,42.16798,nan,39.38895,nan,7.5981236,16.30362,9.402703,12.508951,15.673401,13.754111,nan,6.4621506
2878247931,2878244763,6684698,2001.4034,3.908991,nan,74.530594,79.45436,149.13661,146.02467,142.9941,42.341995,nan,39.38895,nan,7.5981236,16.30362,9.402703,12.508951,15.673401,14.928766,nan,6.4621506
2878309723,2878309263,6684698,2001.4034,3.908991,nan,74.530594,82.38187,149.13661,146.02467,142.9941,42.568584,nan,39.38895,nan,7.5981236,15.809975,9.402703,12.508951,15.673401,8.943301,nan,6.4621506
2878372723,2878372175,6684698,2001.4034,3.908991,81.47862,73.83154,82.38187,149.34647,nan,nan,42.568584,nan,39.603287,9.833727,10.232972,17.072533,6.5056467,nan,nan,8.943301,nan,9.277225
2878432657,2878430629,6684698,2001.4034,3.908991,81.47862,73.83154,82.38187,149.34647,nan,nan,42.568584,nan,39.603287,9.833727,15.106443,12.136244,11.627016,nan,nan,8.943301,nan,9.277225
2878438664,2878436672,6684698,2001.4034,3.908991,81.47862,73.83154,82.38187,149.34647,nan,nan,42.341995,nan,39.603287,9.833727,15.106443,12.136244,11.627016,nan,nan,10.773832,nan,9.277225
2878501581,2878501078,6684698,2001.4034,3.908991,81.47862,74.530594,82.38187,149.34647,nan,nan,42.568584,nan,39.603287,9.833727,13.731335,12.136244,11.627016,nan,nan,9.332603,nan,9.277225
2878564706,2878564080,6684698,2001.4034,3.908991,80.92427,74.7647,82.38187,149.60622,nan,nan,42.9989,nan,39.603287,10.513283,11.223135,6.305082,6.7515182,nan,nan,6.696683,nan,9.277225
2878631379,2878628487,6684698,2001.4034,3.908991,80.92427,74.7647,82.38187,149.60622,nan,nan,42.9989,nan,40.198536,10.513283,9.993993,6.305082,6.7515182,nan,nan,6.696683,nan,7.0452976
2878684677,2878682448,6684698,2001.4034,3.908991,80.92427,74.7694,82.33053,149.60622,nan,nan,42.9989,nan,40.198536,10.513283,13.958403,13.550029,6.7515182,nan,nan,6.696683,nan,7.0452976
2878695234,2878692941,6684698,2001.4034,3.908991,80.92427,74.7694,82.33053,149.60622,nan,nan,43.086105,nan,40.198536,10.513283,13.958403,13.550029,6.7515182,nan,nan,10.964852,nan,7.0452976
2878757930,2878755895,6684698,2001.4034,3.908991,80.92427,74.7694,82.33053,149.59659,nan,nan,43.086105,nan,40.38726,13.620168,14.486075,13.550029,9.795803,nan,nan,10.964852,nan,11.706018
2878821038,2878820349,6684698,2001.4034,3.908991,80.92427,74.7647,82.33053,149.59659,nan,nan,42.9989,39.737095,40.38726,13.620168,11.0568285,13.550029,9.795803,nan,nan,6.130578,6.130578,12.380024
2878887018,2878884807,6684698,2001.4034,3.908991,80.92427,73.604385,82.33053,149.59659,nan,nan,42.9989,39.737095,40.38726,13.620168,11.015436,7.451217,9.795803,nan,nan,10.685362,6.130578,12.380024
2878940776,2878938811,6684698,2001.4034,3.908991,80.92427,74.40666,82.33053,149.59659,nan,nan,42.9989,39.737095,40.38726,13.620168,13.626944,7.451217,9.795803,nan,nan,10.685362,6.130578,12.380024
2878949835,2878947757,6684698,2001.4034,3.908991,80.92427,74.40666,82.33053,149.34647,nan,nan,42.9989,39.737095,40.38726,13.620168,13.626944,7.451217,5.2439785,nan,nan,11.290316,6.130578,12.380024
2879013062,2879012211,6684698,2001.4034,3.908991,80.92427,74.40666,82.33053,149.34647,nan,nan,42.9989,39.737095,40.198536,13.620168,13.309883,7.415575,5.2439785,nan,nan,11.290316,6.130578,11.677895
2879079044,2879076664,6684698,2001.4034,3.908991,80.92427,74.40666,82.570786,149.34647,nan,nan,42.9989,40.333977,40.198536,13.620168,13.309883,13.081076,5.2439785,nan,nan,3.8785923,9.243492,11.677895
2879137415,2879135122,6684698,2001.4034,3.908991,81.27376,74.40666,82.570786,149.50723,nan,nan,42.9989,40.333977,40.198536,5.175292,13.309883,13.081076,4.464447,nan,nan,3.8785923,9.243492,11.677895
2879140115,2879139619,6684698,2001.4034,3.908991,81.27376,74.40666,82.570786,149.50723,nan,nan,42.62439,40.333977,40.198536,5.175292,13.309883,13.081076,4.464447,nan,nan,8.7273035,9.243492,11.677895
2879206143,2879204074,6684698,2001.4034,3.908991,81.27376,74.40666,82.292656,149.59659,nan,nan,42.62439,40.333977,40.067978,5.175292,14.035757,8.744407,10.585621,nan,nan,8.7273035,9.243492,8.541149
2879269109,2879268573,6684698,2001.4034,3.908991,81.27376,74.52005,82.292656,149.59659,nan,nan,42.62439,41.347065,40.067978,5.175292,13.268812,8.983436,10.585621,nan,nan,8.7273035,3.8004131,8.541149
2879331921,2879331485,6684698,2001.4034,3.908991,81.27376,74.52005,82.292656,149.59659,nan,nan,42.62439,41.594933,39.96383,5.175292,8.783754,8.983436,10.585621,nan,nan,8.7273035,6.6781855,12.819096
2879386181,2879385442,6684698,2001.4034,3.908991,81.27376,74.78301,82.292656,149.59659,nan,nan,42.62439,41.594933,39.96383,4.658795,9.330239,8.983436,10.585621,nan,nan,8.7273035,6.6781855,12.819096
2879397848,2879395981,6684698,2001.4034,3.908991,81.27376,74.78301,82.292656,149.59659,nan,nan,42.62439,41.928375,39.96383,4.658795,9.330239,8.983436,10.585621,nan,nan,8.7273035,10.703158,12.819096
2879462414,2879460388,6684698,2001.4034,3.908991,81.27376,74.52005,82.292656,149.59659,nan,nan,42.62439,41.594933,39.96383,4.658795,12.232842,8.983436,10.585621,nan,nan,8.7273035,6.256356,9.302696
2879524294,2879523390,6684698,2001.4034,3.908991,80.17541,74.52005,82.292656,149.50723,nan,nan,42.62439,41.415314,40.048843,9.862997,15.921896,8.983436,5.6059003,nan,nan,8.7273035,9.090803,10.798277
2879588509,2879587796,6684698,2001.4034,3.908991,80.17541,74.90943,82.292656,149.50723,nan,nan,42.62439,41.415314,39.728065,13.033128,17.687813,8.983436,5.6059003,nan,nan,8.7273035,9.286641,11.402192
2879644019,2879641758,6684698,2001.4034,3.908991,80.17541,75.0709,82.292656,149.50723,nan,nan,42.62439,41.415314,39.728065,14.41719,13.7923765,8.983436,5.6059003,nan,nan,8.7273035,9.286641,11.402192
2879652808,2879652250,6684698,2001.4034,3.908991,80.17541,75.0709,82.292656,149.4524,nan,nan,nan,41.415314,39.728065,14.41719,13.7923765,8.983436,10.005316,nan,nan,nan,9.286641,10.802364
2879715920,2879715205,6684698,2001.4034,3.908991,80.17541,75.0709,82.292656,149.4524,nan,nan,nan,41.415314,39.728065,14.41719,13.7923765,10.518307,10.005316,nan,nan,nan,7.049604,10.802364
2879782010,2879779658,6684698,2001.4034,3.908991,80.17541,75.28962,82.292656,149.4524,nan,nan,nan,41.415314,39.728065,14.41719,4.7637825,10.518307,10.005316,nan,nan,nan,4.188319,10.802364
2879836868,2879833619,6684698,2001.4034,3.908991,79.85523,75.28962,82.292656,149.4524,nan,nan,nan,41.415314,39.728065,4.5827208,4.7637825,10.518307,10.005316,nan,nan,nan,4.188319,10.802364
2879846345,2879844112,6684698,2001.4034,3.908991,79.85523,75.28962,82.292656,149.4524,nan,nan,nan,41.415314,39.89826,4.5827208,4.7637825,10.518307,10.005316,nan,nan,nan,4.188319,9.949304
2879910533,2879907067,6684698,2001.4034,3.908991,79.85523,75.28962,83.2738,149.4524,nan,nan,nan,41.78477,39.89826,4.5827208,4.7637825,4.2342653,10.005316,nan,nan,nan,10.705311,9.949304
2879973808,2879971521,6684698,2001.4034,3.908991,79.85523,75.66321,82.292656,149.4524,nan,nan,nan,41.78477,39.89826,8.965779,7.2694874,12.21936,10.005316,nan,nan,nan,6.913876,11.130943
2880036484,2880035974,6684698,2001.4034,3.908991,78.8557,75.66321,82.292656,149.4524,nan,nan,nan,41.78477,39.7972,10.454081,7.2694874,12.21936,10.005316,nan,nan,nan,6.4471235,12.692808
2880090413,2880089935,6684698,2001.4034,3.908991,78.8557,75.66321,82.21535,149.4524,nan,nan,nan,41.78477,39.7972,10.454081,7.2694874,13.330918,10.005316,nan,nan,nan,6.4471235,12.692808
2880099958,2880098929,6684698,2001.4034,3.908991,78.8557,75.66321,82.21535,149.47925,nan,nan,nan,41.78477,39.7972,10.454081,7.2694874,13.330918,8.324341,nan,nan,nan,10.645737,5.630691
2880165371,2880163385,6684698,2001.4034,3.908991,78.8557,75.66321,83.37768,149.4524,nan,nan,nan,41.78477,39.89826,10.454081,7.2694874,13.67161,11.366407,nan,nan,nan,10.645737,6.5688252
2880228482,2880227883,6684698,2001.4034,3.908991,78.85479,77.80135,83.37768,149.20953,nan,nan,nan,41.78477,39.7972,11.853998,14.35092,7.903906,13.215588,nan,nan,nan,6.439629,9.487531
2880282576,2880281800,6684698,2001.4034,3.908991,78.85479,77.80135,83.37768,149.20953,nan,nan,nan,41.78477,39.7972,9.637234,14.35092,7.903906,13.215588,nan,nan,nan,6.439629,9.487531
2880293054,2880290796,6684698,2001.4034,3.908991,78.85479,77.80135,83.37768,149.20953,nan,nan,nan,41.4441,39.7972,9.637234,14.35092,7.903906,13.215588,nan,nan,nan,9.52546,9.487531
2880355719,2880355291,6684698,2001.4034,3.908991,78.8557,77.80135,82.21535,149.20953,nan,nan,nan,41.4441,39.31037,12.562804,14.35092,15.39568,13.215588,nan,nan,nan,9.52546,15.190498
2880422605,2880419698,6684698,2001.4034,3.908991,78.95435,78.24357,82.21535,149.20953,nan,nan,nan,41.25934,39.299316,11.238288,14.743698,15.39568,9.733013,nan,nan,nan,10.798558,13.912225
2880483317,2880482700,6684698,2001.4034,3.908991,78.95435,78.39637,82.21535,149.16559,nan,nan,nan,41.467842,39.174397,11.238288,14.578133,11.649007,13.135803,nan,nan,nan,6.321447,16.848518
2880537292,2880536614,6684698,2001.4034,3.908991,79.2695,78.39637,82.21535,149.16559,nan,nan,nan,41.467842,39.174397,9.434,15.2248535,11.649007,13.135803,nan,nan,nan,6.321447,16.848518
2880549978,2880547110,6684698,2001.4034,3.908991,79.2695,78.39637,82.21535,148.54166,nan,nan,nan,41.178337,39.05155,9.434,15.2248535,11.649007,7.935897,nan,nan,nan,10.776802,11.262791
2880612138,2880611560,6684698,2001.4034,3.908991,79.388725,78.24357,81.6345,148.54166,nan,nan,nan,41.178337,39.001396,6.5378714,14.892474,15.797922,7.935897,nan,nan,nan,10.776802,12.6711855
2880675999,2880674514,6684698,2001.4034,3.908991,79.388725,77.67673,81.35242,148.44215,nan,nan,nan,41.16672,38.962677,6.5378714,10.498485,9.137935,6.783612,nan,nan,nan,7.865344,9.764295
2880736119,2880732974,6684698,2001.4034,3.908991,79.388725,77.67673,81.35242,147.9562,nan,nan,nan,41.16672,38.962677,6.5378714,10.498485,7.3418565,8.496349,nan,nan,nan,7.865344,9.764295
2880740016,2880738968,6684698,2001.4034,3.908991,79.388725,77.67673,81.35242,147.9562,nan,nan,nan,41.16672,38.962677,6.5378714,10.498485,7.3418565,8.496349,nan,nan,nan,6.5611176,11.969308
2880804017,2880803422,6684698,2001.4034,3.908991,79.388725,77.67673,81.35242,147.62636,nan,nan,nan,41.467842,38.962677,6.5378714,15.237641,13.156901,6.933966,nan,nan,nan,12.402377,11.969308
2880868447,2880866377,6684698,2001.4034,3.908991,79.388725,77.67673,81.35242,147.62636,nan,nan,nan,41.467842,38.962677,10.111916,16.449278,13.156901,12.945519,nan,nan,nan,12.402377,11.632594
2880933010,2880930830,6684698,2001.4034,3.908991,79.388725,77.998695,81.35242,147.62636,nan,nan,nan,41.16672,38.962677,10.111916,17.102192,9.920836,12.945519,nan,nan,nan,5.961511,5.961511
2880986844,2880984838,6684698,2001.4034,3.908991,79.96109,77.998695,81.35242,147.62636,nan,nan,nan,41.16672,38.962677,9.137405,18.240372,9.920836,12.945519,nan,nan,nan,5.961511,5.961511
2880997524,2880995284,6684698,2001.4034,3.908991,79.96109,77.998695,81.35242,147.80815,145.99437,nan,nan,41.16672,38.962677,9.137405,18.240372,9.920836,9.258,8.776349,nan,nan,5.961511,11.094117
2881060638,2881058244,6684698,2001.4034,3.908991,79.388725,77.998695,81.35242,147.80815,145.99437,nan,nan,41.16672,38.547146,19.433607,16.6902,9.920836,9.258,8.776349,nan,nan,5.961511,8.567804
2881123165,2881122692,6684698,2001.4034,3.908991,79.388725,77.60848,81.35242,147.80815,145.99437,nan,42.62439,41.33158,38.37149,10.683195,17.418037,9.920836,9.258,8.776349,nan,9.416364,5.3926096,8.699422
2881187738,2881187192,6684698,2001.4034,3.908991,78.59665,77.60848,81.35242,147.80815,145.99437,nan,42.62439,41.33158,38.37149,17.62965,17.418037,14.399469,9.258,8.776349,nan,9.416364,3.539283,11.977182
2881241668,2881241107,6684698,2001.4034,3.908991,78.59665,77.60848,80.80128,147.80815,145.99437,nan,42.62439,41.33158,38.37149,18.177435,12.623121,3.7983742,9.258,8.776349,nan,9.416364,3.539283,11.977182
2881250512,2881250100,6684698,2001.4034,3.908991,78.59665,77.60848,80.80128,147.80815,145.99437,nan,42.62439,41.074497,38.37149,18.177435,12.623121,3.7983742,9.258,8.776349,nan,9.416364,3.5972672,6.6270685
2881315066,2881314601,6684698,2001.4034,3.908991,78.51437,77.60848,80.49656,147.80815,145.99437,nan,42.62439,41.074497,38.37149,17.429703,12.623121,15.440681,9.258,8.776349,nan,6.8229637,3.5972672,6.6270685
